event_time,event_name,surface,num_of_sets,playerA,playerB,winner,score,round,duration_minutes,a_aces,a_double_faults,a_first_serve_hits,a_first_serve_total,a_first_serve_won,a_first_serve_played,a_second_serve_won,a_second_serve_played,a_break_points_saved,a_break_points_total,a_service_games,a_service_points_won,a_service_points_total,b_aces,b_double_faults,b_first_serve_hits,b_first_serve_total,b_first_serve_won,b_first_serve_played,b_second_serve_won,b_second_serve_played,b_break_points_saved,b_break_points_total,b_service_games,b_service_points_won,b_service_points_total
2015-04-20 00:00:00.000,Barcelona Open Banc Sabadell Spain ATP World Tour 500,CLAY,2,Pablo Andujar,Fabio Fognini,Pablo Andujar,6-1; 6-3,Q,66,1,0,30,48,22,30,10,18,2,3,8,32,48,1,2,29,54,14,29,11,25,2,7,8,25,54
2015-04-20 00:00:00.000,Barcelona Open Banc Sabadell Spain ATP World Tour 500,CLAY,2,Kei Nishikori,Martin Klizan,Kei Nishikori,6-1; 6-2,S,78,2,3,28,52,22,28,14,24,6,6,8,36,52,3,4,32,57,17,32,10,25,6,10,7,27,57
2015-04-20 00:00:00.000,Barcelona Open Banc Sabadell Spain ATP World Tour 500,CLAY,2,Pablo Andujar,David Ferrer,Pablo Andujar,7-6(6); 6-3,S,106,0,2,51,79,33,51,17,28,2,4,11,50,79,2,3,45,67,29,45,11,22,4,7,10,40,67
2015-04-20 00:00:00.000,Barcelona Open Banc Sabadell Spain ATP World Tour 500,CLAY,2,Kei Nishikori,Pablo Andujar,Kei Nishikori,6-4; 6-4,F,95,1,3,37,67,26,37,15,30,2,4,10,41,67,1,1,44,66,28,44,7,22,2,6,10,35,66
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Gilles Simon,N/A Bye,Gilles Simon,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Janko Tipsarevic,Thomas Fabbiano,Janko Tipsarevic,6-4; 6-3,R32,87,6,0,27,58,21,27,17,31,5,6,9,38,58,3,4,49,67,30,49,7,18,3,7,10,37,67
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Nikola Mektic,Denis Istomin,Nikola Mektic,6-3; 6-4,R32,83,3,1,43,64,29,43,12,21,6,7,10,41,64,6,0,34,59,25,34,10,25,7,10,9,35,59
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Daniel Gimeno-Traver,Viktor Troicki,Daniel Gimeno-Traver,5-7; 6-3; 6-1,R32,120,2,1,56,87,38,56,15,31,5,9,14,53,87,1,2,52,81,27,52,13,29,3,10,14,40,81
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Ivo Karlovic,N/A Bye,Ivo Karlovic,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Borna Coric,Sergiy Stakhovsky,Borna Coric,6-2; 6-7(4); 7-6(2),R32,160,2,2,80,118,53,80,22,38,8,11,16,75,118,5,0,83,124,53,83,19,41,12,17,16,72,124
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Malek Jaziri,Florian Mayer,Malek Jaziri,4-6; 6-4; 7-5,R32,125,4,2,54,95,41,54,25,41,6,9,16,66,95,3,0,79,117,52,79,18,38,13,17,16,70,117
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Jiri Vesely,Diego Schwartzman,Jiri Vesely,6-3; 7-6(9),R32,115,8,0,53,73,37,53,10,20,0,2,11,47,73,1,5,51,83,32,51,14,32,2,5,10,46,83
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Guillermo Garcia-Lopez,Lorenzo Giustino,Guillermo Garcia-Lopez,6-2; 6-0,R32,56,2,0,21,33,16,21,12,12,0,0,7,28,33,1,0,22,39,10,22,6,17,2,7,7,16,39
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Marcos Baghdatis,Steve Darcis,Marcos Baghdatis,6-4; 6-2,R32,85,1,1,38,65,28,38,16,27,7,7,9,44,65,0,1,48,67,28,48,8,19,6,9,9,36,67
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Dusan Lajovic,Jurgen Zopp,Dusan Lajovic,7-5; 6-1,R32,70,2,0,29,52,20,29,21,23,2,2,10,41,52,3,0,37,54,24,37,9,17,7,10,9,33,54
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Lukas Rosol,N/A Bye,Lukas Rosol,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Simone Bolelli,Andrey Golubev,Simone Bolelli,7-6(3); 6-4,R32,92,0,0,47,66,37,47,10,19,5,7,11,47,66,3,2,30,66,23,30,18,36,0,3,11,41,66
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Andreas Haider-Maurer,Ivan Dodig,Andreas Haider-Maurer,7-5; 0-6; 6-4,R32,146,6,5,65,102,37,65,22,37,7,11,14,59,102,11,2,54,85,38,54,18,31,6,9,14,56,85
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Mikhail Youzhny,Marius Copil,Mikhail Youzhny,1-6; 6-4; 6-3,R32,94,3,1,53,76,34,53,14,23,4,7,13,48,76,8,2,40,67,31,40,15,27,2,5,13,46,67
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Gael Monfils,N/A Bye,Gael Monfils,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Gilles Simon,Janko Tipsarevic,Gilles Simon,7-5; 6-4,R16,118,3,1,50,77,33,50,18,27,4,5,11,51,77,0,0,42,73,27,42,17,31,2,5,11,44,73
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Daniel Gimeno-Traver,Nikola Mektic,Daniel Gimeno-Traver,7-5; 6-2,R16,84,3,3,43,74,27,43,14,31,5,8,10,41,74,0,0,32,53,14,32,10,21,3,9,10,24,53
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Ivo Karlovic,Borna Coric,Ivo Karlovic,3-6; 6-3; 6-4,R16,97,12,2,53,68,47,53,6,15,0,1,14,53,68,2,0,57,81,43,57,13,24,4,6,14,56,81
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Jiri Vesely,Malek Jaziri,Jiri Vesely,6-3; 6-1,R16,70,6,1,33,46,25,33,9,13,1,1,8,34,46,2,4,20,46,14,20,10,26,3,7,8,24,46
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Guillermo Garcia-Lopez,Marcos Baghdatis,Guillermo Garcia-Lopez,7-5; 6-2,R16,87,1,2,45,65,30,45,12,20,6,8,10,42,65,1,1,34,63,21,34,13,29,9,14,10,34,63
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Lukas Rosol,Dusan Lajovic,Lukas Rosol,4-6; 6-4; 6-3,R16,158,1,1,61,106,39,61,23,45,14,18,15,62,106,4,1,60,91,36,60,14,31,5,10,14,50,91
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Simone Bolelli,Andreas Haider-Maurer,Simone Bolelli,6-4; 6-4,R16,87,4,0,37,53,26,37,14,16,0,0,10,40,53,9,3,41,68,30,41,12,27,6,8,10,42,68
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Gael Monfils,Mikhail Youzhny,Gael Monfils,6-1; 6-2,R16,55,3,0,35,41,30,35,3,6,2,2,8,33,41,1,1,31,41,15,31,4,10,2,6,7,19,41
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Daniel Gimeno-Traver,Gilles Simon,Daniel Gimeno-Traver,6-7(5); 6-4; 6-2,Q,140,5,1,60,98,44,60,18,38,4,7,15,62,98,3,2,64,101,40,64,15,37,4,10,15,55,101
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Jiri Vesely,Ivo Karlovic,Jiri Vesely,6-4; 6-4,Q,79,2,2,38,56,32,38,10,18,3,3,10,42,56,11,2,34,54,28,34,9,20,1,3,10,37,54
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Guillermo Garcia-Lopez,Lukas Rosol,Guillermo Garcia-Lopez,6-4; 7-6(7),Q,113,3,3,48,86,32,48,21,38,3,4,11,53,86,0,4,52,81,34,52,14,29,3,5,11,48,81
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Gael Monfils,Simone Bolelli,Gael Monfils,6-3; 7-6(4),Q,93,6,2,49,79,34,49,21,30,7,7,11,55,79,0,0,49,63,30,49,10,14,1,2,10,40,63
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Jiri Vesely,Daniel Gimeno-Traver,Jiri Vesely,2-6; 6-1; 6-4,S,104,6,0,42,64,34,42,11,22,0,3,13,45,64,2,5,50,82,34,50,12,32,5,9,12,46,82
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Guillermo Garcia-Lopez,Gael Monfils,Guillermo Garcia-Lopez,6-7(2); 6-4; 6-2,S,130,4,2,55,87,44,55,19,32,1,2,15,63,87,6,2,77,111,52,77,15,34,10,14,15,67,111
2015-04-20 00:00:00.000,BRD Nastase Tiriac Trophy Romania ATP World Tour 250,CLAY,2,Guillermo Garcia-Lopez,Jiri Vesely,Guillermo Garcia-Lopez,7-6(5); 7-6(11),F,135,6,1,49,84,38,49,18,35,2,5,12,56,84,5,1,60,81,42,60,10,21,1,4,12,52,81
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Feliciano Lopez,N/A Bye,Feliciano Lopez,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Robin Haase,Ricardas Berankis,Robin Haase,6-3; 6-7(6); 6-4,R32,143,4,1,53,102,40,53,26,49,4,6,15,66,102,3,7,54,115,35,54,34,61,12,17,16,69,115
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Filip Krajinovic,Alejandro Gonzalez,Filip Krajinovic,6-3; 6-3,R32,67,4,1,35,52,26,35,10,17,2,3,9,36,52,3,1,31,54,17,31,11,23,3,7,9,28,54
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Nick Kyrgios,Albert Ramos-Vinolas,Nick Kyrgios,6-3; 6-7(5); 7-6(3),R32,134,15,0,73,102,55,73,20,29,0,1,17,75,102,7,3,66,108,45,66,27,42,9,11,16,72,108
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,David Vega Hernandez,N/A Bye,David Vega Hernandez,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Pablo Carreno Busta,Constant Lestienne,Pablo Carreno Busta,6-3; 6-1,R32,65,1,2,21,47,14,21,14,26,3,5,8,28,47,1,4,34,57,16,34,8,23,4,10,8,24,57
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Albert Montanes,Martin Fischer,Albert Montanes,6-4; 4-6; 6-3,R32,118,3,3,50,82,34,50,18,32,3,6,14,52,82,2,4,57,107,36,57,26,50,15,20,15,62,107
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Gilles Muller,Frederico Ferreira Silva,Gilles Muller,6-3; 3-6; 6-1,R32,104,6,5,38,76,31,38,23,38,3,4,13,54,76,2,4,39,79,28,39,19,40,3,6,12,47,79
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Richard Gasquet,Marinko Matosevic,Richard Gasquet,7-6(7); 6-1,R32,87,9,1,55,77,42,55,10,22,1,2,10,52,77,4,2,34,53,23,34,8,19,0,3,9,31,53
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Kenny De Schepper,Gastao Elias,Kenny De Schepper,6-2; 2-6; 6-3,R32,95,3,2,58,79,38,58,12,21,3,5,13,50,79,0,1,30,62,21,30,19,32,1,4,12,40,62
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Nicolas Almagro,Stephane Robert,Nicolas Almagro,6-3; 7-6(4),R32,76,8,6,34,75,25,34,25,41,2,3,11,50,75,3,2,26,64,18,26,21,38,4,6,10,39,64
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Leonardo Mayer,N/A Bye,Leonardo Mayer,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Borna Coric,Jeremy Chardy,Borna Coric,6-2; 6-4,R32,84,2,4,32,59,23,32,15,27,2,3,9,38,59,1,1,39,60,21,39,10,21,3,7,9,31,60
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Rui Machado,Joao Sousa,Rui Machado,7-6(5); 6-3,R32,92,0,4,53,71,39,53,6,18,3,5,11,45,71,0,2,37,67,25,37,13,30,3,6,10,38,67
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Guillermo Garcia-Lopez,Roberto Carballes Baena,Guillermo Garcia-Lopez,6-2; 6-2,R32,72,0,1,26,43,22,26,8,17,0,1,8,30,43,2,1,39,64,21,39,9,25,7,12,8,30,64
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Kevin Anderson,N/A Bye,Kevin Anderson,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Robin Haase,Feliciano Lopez,Robin Haase,4-6; 7-6(2); 6-4,R16,123,3,3,58,93,41,58,20,35,2,6,16,61,93,10,1,56,102,41,56,24,46,6,10,16,65,102
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Nick Kyrgios,Filip Krajinovic,Nick Kyrgios,6-3; 6-3,R16,70,6,4,42,63,26,42,14,21,5,6,9,40,63,2,2,34,56,18,34,13,22,4,8,9,31,56
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Pablo Carreno Busta,David Vega Hernandez,Pablo Carreno Busta,6-1; 6-2,R16,62,0,2,26,44,20,26,12,18,0,0,8,32,44,1,1,33,50,17,33,7,17,3,7,7,24,50
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Gilles Muller,Albert Montanes,Gilles Muller,4-6; 6-3; 7-6(7),R16,121,18,2,62,103,50,62,23,41,4,6,16,73,103,8,5,61,95,46,61,17,34,4,6,15,63,95
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Richard Gasquet,Kenny De Schepper,Richard Gasquet,6-2; 6-3,R16,64,0,0,31,52,27,31,11,21,2,2,9,38,52,1,2,33,47,22,33,4,14,2,5,8,26,47
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Nicolas Almagro,Leonardo Mayer,Nicolas Almagro,7-6(4); 6-2,R16,90,7,1,43,64,37,43,9,21,1,2,10,46,64,3,1,54,72,34,54,7,18,5,8,10,41,72
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Borna Coric,Rui Machado,Borna Coric,6-4; 5-7; 6-1,R16,147,4,0,45,79,34,45,22,34,3,5,15,56,79,0,3,77,105,44,77,15,28,10,14,14,59,105
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Guillermo Garcia-Lopez,Kevin Anderson,Guillermo Garcia-Lopez,6-4; 3-6; 6-1,R16,123,1,2,45,75,34,45,20,30,2,3,13,54,75,4,9,56,96,39,56,17,40,5,8,13,56,96
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Nick Kyrgios,Robin Haase,Nick Kyrgios,6-3; 6-4,Q,57,7,3,37,56,29,37,10,19,1,2,10,39,56,1,2,32,45,21,32,6,13,4,7,9,27,45
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Pablo Carreno Busta,Gilles Muller,Pablo Carreno Busta,6-2; 6-4,Q,77,4,2,40,64,26,40,13,24,4,7,9,39,64,3,3,31,54,16,31,6,23,3,9,9,22,54
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Richard Gasquet,Nicolas Almagro,Richard Gasquet,6-1; 7-6(4),Q,85,4,3,39,68,31,39,16,29,4,5,10,47,68,2,2,27,58,18,27,16,31,2,5,9,34,58
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Guillermo Garcia-Lopez,Borna Coric,Guillermo Garcia-Lopez,6-3; 7-6(4),Q,119,6,3,45,75,30,45,15,30,3,6,11,45,75,0,1,45,73,23,45,13,28,3,7,10,36,73
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Nick Kyrgios,Pablo Carreno Busta,Nick Kyrgios,5-7; 7-6(2); 6-3,S,120,15,4,66,96,57,66,13,30,1,2,16,70,96,4,2,56,106,41,56,31,50,5,7,17,72,106
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Richard Gasquet,Guillermo Garcia-Lopez,Richard Gasquet,3-6; 6-2; 7-6(1),S,136,0,2,60,89,43,60,14,29,2,5,15,57,89,3,1,66,92,48,66,9,26,3,6,14,57,92
2015-04-27 00:00:00.000,Millennium Estoril Open Portugal ATP World Tour 250,CLAY,2,Richard Gasquet,Nick Kyrgios,Richard Gasquet,6-3; 6-2,F,65,4,2,32,49,30,32,9,17,3,3,9,39,49,2,3,35,50,22,35,8,15,3,6,8,30,50
2015-04-27 00:00:00.000,TEB BNP Paribas Istanbul Open Turkey ATP World Tour 250,CLAY,2,Roger Federer,N/A Bye,Roger Federer,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-27 00:00:00.000,TEB BNP Paribas Istanbul Open Turkey ATP World Tour 250,CLAY,2,Jarkko Nieminen,Marsel Ilhan,Jarkko Nieminen,6-3; 6-4,R32,77,1,2,60,76,40,60,11,16,8,8,10,51,76,6,1,39,59,27,39,9,20,5,7,9,36,59
2015-04-27 00:00:00.000,TEB BNP Paribas Istanbul Open Turkey ATP World Tour 250,CLAY,2,Daniel Gimeno-Traver,Cem Ilkel,Daniel Gimeno-Traver,6-1; 6-4,R32,74,5,2,29,44,24,29,7,15,1,2,8,31,44,3,3,36,67,18,36,14,31,4,9,9,32,67
2015-04-27 00:00:00.000,TEB BNP Paribas Istanbul Open Turkey ATP World Tour 250,CLAY,2,Mikhail Kukushkin,Aleksandr Nedovyesov,Mikhail Kukushkin,6-3; 6-4,R32,92,0,0,35,68,24,35,20,33,7,8,10,44,68,2,0,35,57,22,35,12,22,4,7,9,34,57
2015-04-27 00:00:00.000,TEB BNP Paribas Istanbul Open Turkey ATP World Tour 250,CLAY,2,Santiago Giraldo,N/A Bye,Santiago Giraldo,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-27 00:00:00.000,TEB BNP Paribas Istanbul Open Turkey ATP World Tour 250,CLAY,2,Andrey Rublev,Damir Dzumhur,Andrey Rublev,6-3; 6-3,R32,72,2,1,43,57,29,43,8,14,2,3,9,37,57,1,1,48,68,29,48,8,20,5,9,9,37,68
2015-04-27 00:00:00.000,TEB BNP Paribas Istanbul Open Turkey ATP World Tour 250,CLAY,2,Jurgen Melzer,Steve Darcis,Jurgen Melzer,5-2 RET,R32,26,0,1,19,28,13,19,6,9,3,3,4,19,28,0,0,13,20,8,13,4,7,4,5,3,12,20
2015-04-27 00:00:00.000,TEB BNP Paribas Istanbul Open Turkey ATP World Tour 250,CLAY,2,Diego Schwartzman,Blaz Kavcic,Diego Schwartzman,6-2; 6-1,R32,67,3,0,27,47,16,27,12,20,1,3,7,28,47,0,3,39,59,14,39,7,20,3,10,8,21,59
2015-04-27 00:00:00.000,TEB BNP Paribas Istanbul Open Turkey ATP World Tour 250,CLAY,2,Thomaz Bellucci,Mikhail Youzhny,Thomaz Bellucci,7-6(5); 6-3,R32,87,6,1,38,61,30,38,15,23,1,3,11,45,61,2,0,40,66,25,40,15,26,4,7,10,40,66
2015-04-27 00:00:00.000,TEB BNP Paribas Istanbul Open Turkey ATP World Tour 250,CLAY,2,Denis Istomin,Benoit Paire,Denis Istomin,6-3; 6-4,R32,60,5,0,43,65,30,43,13,22,3,4,10,43,65,2,2,32,52,19,32,12,20,3,6,9,31,52
2015-04-27 00:00:00.000,TEB BNP Paribas Istanbul Open Turkey ATP World Tour 250,CLAY,2,Teymuraz Gabashvili,Andrey Kuznetsov,Teymuraz Gabashvili,7-6(1); 6-4,R32,107,3,3,37,66,31,37,19,29,2,2,11,50,66,9,1,56,93,37,56,18,37,6,7,11,55,93
2015-04-27 00:00:00.000,TEB BNP Paribas Istanbul Open Turkey ATP World Tour 250,CLAY,2,Pablo Cuevas,N/A Bye,Pablo Cuevas,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-27 00:00:00.000,TEB BNP Paribas Istanbul Open Turkey ATP World Tour 250,CLAY,2,Ivan Dodig,Andreas Haider-Maurer,Ivan Dodig,7-5; 6-3,R32,96,9,2,42,72,30,42,17,30,6,7,10,47,72,5,4,39,69,24,39,15,30,1,5,11,39,69
2015-04-27 00:00:00.000,TEB BNP Paribas Istanbul Open Turkey ATP World Tour 250,CLAY,2,Dusan Lajovic,Thanasi Kokkinakis,Dusan Lajovic,6-4; 7-5,R32,93,1,0,43,62,33,43,11,19,0,2,11,44,62,5,1,44,75,23,44,18,31,10,14,11,41,75
2015-04-27 00:00:00.000,TEB BNP Paribas Istanbul Open Turkey ATP World Tour 250,CLAY,2,Andrey Golubev,Nikoloz Basilashvili,Andrey Golubev,6-1; 6-3,R32,73,4,1,36,63,26,36,14,27,5,5,8,40,63,2,4,40,55,21,40,7,15,4,8,8,28,55
2015-04-27 00:00:00.000,TEB BNP Paribas Istanbul Open Turkey ATP World Tour 250,CLAY,2,Grigor Dimitrov,N/A Bye,Grigor Dimitrov,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015-04-27 00:00:00.000,TEB BNP Paribas Istanbul Open Turkey ATP World Tour 250,CLAY,2,Roger Federer,Jarkko Nieminen,Roger Federer,6-2; 7-5,R16,61,9,2,31,49,29,31,11,18,0,0,10,40,49,0,0,43,64,27,43,12,21,4,7,10,39,64
2015-04-27 00:00:00.000,TEB BNP Paribas Istanbul Open Turkey ATP World Tour 250,CLAY,2,Daniel Gimeno-Traver,Mikhail Kukushkin,Daniel Gimeno-Traver,6-3; 6-3,R16,70,5,4,29,54,23,29,13,25,0,1,9,36,54,1,1,28,50,14,28,12,22,3,7,9,26,50
2015-04-27 00:00:00.000,TEB BNP Paribas Istanbul Open Turkey ATP World Tour 250,CLAY,2,Santiago Giraldo,Andrey Rublev,Santiago Giraldo,6-4; 1-6; 6-3,R16,111,3,0,67,82,42,67,9,15,2,5,13,51,82,7,2,57,80,36,57,13,23,4,7,13,49,80
2015-04-27 00:00:00.000,TEB BNP Paribas Istanbul Open Turkey ATP World Tour 250,CLAY,2,Diego Schwartzman,Jurgen Melzer,Diego Schwartzman,6-0; 6-2,R16,52,4,0,34,47,22,34,11,13,4,4,7,33,47,1,2,27,41,11,27,6,14,5,10,7,17,41
2015-04-27 00:00:00.000,TEB BNP Paribas Istanbul Open Turkey ATP World Tour 250,CLAY,2,Thomaz Bellucci,Denis Istomin,Thomaz Bellucci,7-6(4); 6-3,R16,93,6,0,41,66,36,41,17,25,3,3,11,53,66,0,0,48,71,31,48,15,23,4,5,10,46,71
2015-04-27 00:00:00.000,TEB BNP Paribas Istanbul Open Turkey ATP World Tour 250,CLAY,2,Pablo Cuevas,Teymuraz Gabashvili,Pablo Cuevas,4-6; 6-4; 6-4,R16,119,5,1,62,88,45,62,11,26,4,8,15,56,88,6,3,58,90,41,58,13,32,4,9,15,54,90
2015-04-27 00:00:00.000,TEB BNP Paribas Istanbul Open Turkey ATP World Tour 250,CLAY,2,Ivan Dodig,Dusan Lajovic,Ivan Dodig,5-7; 7-6(1); 6-4,R16,158,6,4,60,117,44,60,28,57,7,11,17,72,117,2,0,78,118,48,78,21,40,11,15,17,69,118
2015-04-27 00:00:00.000,TEB BNP Paribas Istanbul Open Turkey ATP World Tour 250,CLAY,2,Grigor Dimitrov,Andrey Golubev,Grigor Dimitrov,6-3; 6-2,R16,65,2,0,35,45,31,35,6,10,0,0,9,37,45,2,1,44,67,27,44,9,23,8,11,8,36,67
2015-04-27 00:00:00.000,TEB BNP Paribas Istanbul Open Turkey ATP World Tour 250,CLAY,2,Roger Federer,Daniel Gimeno-Traver,Roger Federer,7-6(3); 6-7(5); 6-3,Q,148,11,2,68,106,54,68,22,38,6,8,17,76,106,2,2,76,127,52,76,25,51,10,13,16,77,127
2015-04-27 00:00:00.000,TEB BNP Paribas Istanbul Open Turkey ATP World Tour 250,CLAY,2,Diego Schwartzman,Santiago Giraldo,Diego Schwartzman,0-6; 6-2; 6-2,Q,111,3,4,35,65,24,35,9,30,3,9,11,33,65,3,2,56,85,28,56,12,29,4,11,11,40,85
2015-04-27 00:00:00.000,TEB BNP Paribas Istanbul Open Turkey ATP World Tour 250,CLAY,2,Pablo Cuevas,Thomaz Bellucci,Pablo Cuevas,7-5; 6-3,Q,90,2,0,45,64,29,45,11,19,3,5,11,40,64,0,3,38,66,22,38,13,28,4,8,10,35,66
