event_time,event_name,surface,num_of_sets,playerA,playerB,winner,score,round,duration_minutes,a_aces,a_double_faults,a_first_serve_hits,a_first_serve_total,a_first_serve_won,a_first_serve_played,a_second_serve_won,a_second_serve_played,a_break_points_saved,a_break_points_total,a_service_games,a_service_points_won,a_service_points_total,b_aces,b_double_faults,b_first_serve_hits,b_first_serve_total,b_first_serve_won,b_first_serve_played,b_second_serve_won,b_second_serve_played,b_break_points_saved,b_break_points_total,b_service_games,b_service_points_won,b_service_points_total
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Stan Wawrinka,N/A Bye,Stan Wawrinka,,R64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Milos Raonic,N/A Bye,Milos Raonic,,R64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Juan Monaco,Joao Sousa,Juan Monaco,6-2; 7-6(4),R64,95,4,3,48,72,29,48,13,24,3,6,10,42,72,1,4,38,66,22,38,10,28,3,8,10,32,66
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Ivan Dodig,Pablo Cuevas,Ivan Dodig,7-5; 6-2,R64,84,9,6,37,72,29,37,18,35,8,9,10,47,72,6,4,41,67,24,41,13,26,5,9,10,37,67
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Mikhail Youzhny,Ernests Gulbis,Mikhail Youzhny,6-4; 6-1,R64,66,8,2,33,46,29,33,7,13,0,0,9,36,46,3,1,26,49,16,26,10,23,1,4,8,26,49
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,John Isner,Pablo Andujar,John Isner,7-6(5); 1-6; 6-3,R64,121,22,0,59,88,42,59,21,29,6,8,14,63,88,3,3,59,91,44,59,19,32,1,2,14,63,91
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Steve Johnson,Andrey Golubev,Steve Johnson,6-3; 1-6; 6-3,R64,85,6,2,44,74,35,44,16,30,0,2,13,51,74,10,2,35,63,24,35,18,28,1,3,12,42,63
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Feliciano Lopez,Thanasi Kokkinakis,Feliciano Lopez,6-7(12); 6-3; 6-4,R64,128,19,4,64,103,54,64,22,39,4,4,16,76,103,16,2,59,98,48,59,20,39,4,6,15,68,98
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Rafael Nadal,N/A Bye,Rafael Nadal,,R64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Novak Djokovic,Dominic Thiem,Novak Djokovic,6-3; 6-4,R32,88,7,1,43,55,35,43,7,12,2,2,10,42,55,5,3,40,73,28,40,14,33,6,8,9,42,73
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Mikhail Kukushkin,Kevin Anderson,Mikhail Kukushkin,6-4; 6-2,R32,69,3,1,32,47,29,32,9,15,2,2,9,38,47,5,1,36,49,26,36,4,13,3,6,9,30,49
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Andy Murray,Jerzy Janowicz,Andy Murray,7-5; 6-2,R32,89,10,0,39,57,32,39,12,18,2,2,10,44,57,4,6,48,70,33,48,7,22,5,8,10,40,70
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,David Ferrer,Martin Klizan,David Ferrer,4-6; 7-6(4); 6-4,R32,148,9,4,75,100,53,75,13,25,5,8,16,66,100,6,1,79,118,49,79,20,39,2,5,16,69,118
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Roger Federer,Leonardo Mayer,Roger Federer,7-5; 3-6; 7-6(7),R32,162,10,2,92,130,63,92,19,38,9,12,17,82,130,3,1,75,117,49,75,25,42,6,8,16,74,117
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Roberto Bautista Agut,Vasek Pospisil,Roberto Bautista Agut,7-6(1); 3-6; 6-4,R32,133,2,4,75,112,52,75,20,37,6,8,16,72,112,15,3,60,90,45,60,17,30,2,3,15,62,90
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Julien Benneteau,Grigor Dimitrov,Julien Benneteau,7-5; 6-3,R32,81,6,0,36,51,25,36,13,15,0,1,10,38,51,9,5,50,80,34,50,10,30,7,11,11,44,80
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Jack Sock,Kei Nishikori,Jack Sock,7-6(5); 6-4,R32,84,13,1,44,61,36,44,13,17,0,0,11,49,61,5,2,41,69,28,41,20,28,0,1,11,48,69
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Tomas Berdych,Richard Gasquet,Tomas Berdych,6-3; 6-1,R32,52,10,0,25,37,24,25,8,12,0,0,8,32,37,1,2,32,42,18,32,4,10,1,5,8,22,42
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Ivo Karlovic,Yen-Hsun Lu,Ivo Karlovic,7-6(6); 6-3,R32,77,24,0,41,59,37,41,13,18,0,0,11,50,59,6,0,51,65,39,51,6,14,0,1,10,45,65
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Malek Jaziri,Chuhan Wang,Malek Jaziri,6-0; 6-4,R32,70,7,2,30,58,25,30,13,28,4,5,8,38,58,1,4,31,50,15,31,6,19,2,7,8,21,50
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Gilles Simon,Stan Wawrinka,Gilles Simon,5-7; 7-5; 6-4,R32,150,7,1,63,116,43,63,29,53,2,5,17,72,116,12,3,58,95,46,58,16,37,7,11,17,62,95
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Juan Monaco,Milos Raonic,Juan Monaco,5-2 RET,R32,24,0,0,14,18,12,14,4,4,0,0,4,16,18,4,2,15,22,10,15,2,7,1,2,3,12,22
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Mikhail Youzhny,Ivan Dodig,Mikhail Youzhny,7-6(7); 6-7(4); 6-3,R32,169,10,3,86,136,60,86,29,50,7,7,17,89,136,26,5,70,106,58,70,16,36,1,2,16,74,106
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,John Isner,Steve Johnson,John Isner,7-6(6); 7-6(7),R32,100,24,0,63,79,51,63,9,16,0,0,12,60,79,9,1,63,92,46,63,18,29,5,5,12,64,92
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Feliciano Lopez,Rafael Nadal,Feliciano Lopez,6-3; 7-6(6),R32,104,15,3,45,79,34,45,20,34,4,5,11,54,79,5,1,46,68,29,46,13,22,2,4,10,42,68
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Novak Djokovic,Mikhail Kukushkin,Novak Djokovic,6-3; 4-6; 6-4,R16,126,13,2,65,95,49,65,14,30,3,5,15,63,95,9,0,60,84,40,60,14,24,5,8,14,54,84
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,David Ferrer,Andy Murray,David Ferrer,2-6; 6-1; 6-2,R16,115,0,0,51,80,37,51,12,29,4,6,12,49,80,8,0,47,70,35,47,6,23,3,7,11,41,70
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Roger Federer,Roberto Bautista Agut,Roger Federer,6-4; 6-2,R16,73,8,0,37,53,32,37,8,16,1,1,9,40,53,0,0,38,60,25,38,9,22,6,9,9,34,60
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Julien Benneteau,Jack Sock,Julien Benneteau,6-3; 6-4,R16,71,5,1,50,62,40,50,5,12,3,3,10,45,62,1,3,31,49,23,31,9,18,2,4,9,32,49
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Tomas Berdych,Ivo Karlovic,Tomas Berdych,6-3; 6-4,R16,65,10,0,29,46,26,29,14,17,0,0,10,40,46,19,1,34,52,26,34,6,18,4,6,9,32,52
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Gilles Simon,Malek Jaziri,Gilles Simon,6-2; 6-3,R16,73,2,1,37,56,28,37,12,19,3,3,9,40,56,2,1,31,54,19,31,10,23,5,8,8,29,54
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Mikhail Youzhny,Juan Monaco,Mikhail Youzhny,5-7; 6-3; 6-2,R16,130,5,1,56,87,41,56,16,31,6,9,15,57,87,5,2,53,84,33,53,14,31,6,11,14,47,84
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Feliciano Lopez,John Isner,Feliciano Lopez,6-3; 6-4,R16,60,8,1,34,51,30,34,11,17,1,1,10,41,51,14,3,37,57,25,37,10,20,2,4,9,35,57
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Novak Djokovic,David Ferrer,Novak Djokovic,6-4; 6-2,Q,95,4,0,38,53,32,38,9,15,2,2,9,41,53,2,1,42,74,31,42,10,32,4,7,9,41,74
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Roger Federer,Julien Benneteau,Roger Federer,7-6(4); 6-0,Q,70,11,0,37,48,34,37,4,11,0,0,9,38,48,5,1,48,64,25,48,8,16,1,4,9,33,64
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Gilles Simon,Tomas Berdych,Gilles Simon,7-6(4); 4-6; 6-0,Q,148,8,1,64,97,51,64,15,33,3,5,14,66,97,18,4,63,111,50,63,15,48,8,12,14,65,111
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Feliciano Lopez,Mikhail Youzhny,Feliciano Lopez,5-7; 6-4; 6-4,Q,123,12,5,46,87,40,46,20,41,6,10,16,60,87,4,0,67,97,41,67,16,30,3,8,16,57,97
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Roger Federer,Novak Djokovic,Roger Federer,6-4; 6-4,S,96,8,1,51,72,35,51,13,21,1,1,10,48,72,5,0,53,77,32,53,13,24,8,10,10,45,77
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Gilles Simon,Feliciano Lopez,Gilles Simon,6-2; 7-6(1),S,80,5,0,34,51,32,34,12,17,0,0,10,44,51,7,2,47,75,35,47,8,28,2,4,10,43,75
2014-10-05 00:00:00.000,ATP World Tour Masters 1000 Shanghai Shanghai; China ATP World Tour Masters 1000,HARD,2,Roger Federer,Gilles Simon,Roger Federer,7-6(6); 7-6(2),F,113,4,0,50,71,39,50,15,21,2,3,12,54,71,3,1,46,90,28,46,28,44,6,7,12,56,90
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Milos Raonic,N/A Bye,Milos Raonic,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Ricardas Berankis,Aslan Karatsev,Ricardas Berankis,6-3; 6-4,R32,84,2,1,43,70,29,43,15,27,4,5,10,44,70,2,3,40,59,24,40,10,19,5,8,9,34,59
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Sam Groth,Andrey Rublev,Sam Groth,7-6(4); 7-5,R32,92,20,2,41,74,37,41,18,33,1,1,12,55,74,4,0,45,71,35,45,15,26,3,4,12,50,71
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Roberto Bautista Agut,Andrey Kuznetsov,Roberto Bautista Agut,6-3; 6-4,R32,79,3,1,38,65,25,38,15,27,1,3,10,40,65,1,2,33,61,20,33,11,28,7,11,9,31,61
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Ernests Gulbis,N/A Bye,Ernests Gulbis,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Daniel Gimeno-Traver,Jiri Vesely,Daniel Gimeno-Traver,7-5; 6-3,R32,82,7,1,32,55,29,32,13,23,3,4,11,42,55,2,2,55,76,38,55,6,21,9,12,10,44,76
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Ivan Dodig,Pere Riba,Ivan Dodig,6-4; 6-2,R32,53,12,3,34,52,28,34,6,18,2,3,9,34,52,1,1,29,47,17,29,10,18,2,6,9,27,47
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Andreas Seppi,Dusan Lajovic,Andreas Seppi,7-5; 6-4,R32,84,9,1,45,70,34,45,17,25,2,2,11,51,70,5,0,41,68,30,41,14,27,5,7,11,44,68
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Mikhail Youzhny,Victor Baluda,Mikhail Youzhny,6-3; 6-4,R32,89,2,1,26,55,21,26,19,29,0,1,10,40,55,4,2,44,70,26,44,14,26,5,8,9,40,70
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Juan Monaco,Paolo Lorenzi,Juan Monaco,6-3; 5-7; 6-3,R32,146,3,3,65,94,42,65,15,29,6,10,15,57,94,4,2,62,100,37,62,18,38,6,12,15,55,100
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Mikhail Kukushkin,Karen Khachanov,Mikhail Kukushkin,6-7(3); 6-0; 6-2,R32,124,6,1,56,89,41,56,16,33,2,3,13,57,89,4,3,56,90,32,56,14,34,9,15,13,46,90
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Fabio Fognini,N/A Bye,Fabio Fognini,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Tommy Robredo,Pedja Krstin,Tommy Robredo,7-6(6); 6-4,R32,87,7,0,40,61,30,40,14,21,1,3,11,44,61,2,4,44,67,26,44,13,23,1,4,11,39,67
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Filip Krajinovic,Malek Jaziri,Filip Krajinovic,6-4; 6-2,R32,68,4,0,30,49,23,30,13,19,1,2,9,36,49,5,1,39,79,26,39,14,40,11,15,9,40,79
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Evgeny Donskoy,Dudi Sela,Evgeny Donskoy,6-4; 6-0,R32,63,8,2,26,46,23,26,12,20,3,3,8,35,46,1,5,34,61,20,34,11,27,6,10,8,31,61
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Marin Cilic,N/A Bye,Marin Cilic,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Ricardas Berankis,Milos Raonic,Ricardas Berankis,6-3; 4-6; 6-3,R16,113,7,3,59,83,42,59,12,24,3,5,14,54,83,15,3,50,85,38,50,14,35,3,7,14,52,85
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Roberto Bautista Agut,Sam Groth,Roberto Bautista Agut,7-6(5); 7-6(4),R16,84,7,0,45,71,39,45,21,26,0,0,12,60,71,19,1,51,72,40,51,16,21,2,2,12,56,72
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Ernests Gulbis,Daniel Gimeno-Traver,Ernests Gulbis,6-3; 7-6(3),R16,89,6,1,47,74,33,47,15,27,1,3,11,48,74,1,3,43,70,25,43,15,27,4,7,10,40,70
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Andreas Seppi,Ivan Dodig,Andreas Seppi,7-5; 7-6(3),R16,111,4,7,60,101,43,60,18,41,10,12,12,61,101,13,1,47,77,36,47,11,30,1,4,12,47,77
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Mikhail Youzhny,Juan Monaco,Mikhail Youzhny,6-3; 7-6(6),R16,102,3,1,45,80,31,45,20,35,4,6,11,51,80,1,1,49,65,29,49,10,16,3,6,10,39,65
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Mikhail Kukushkin,Fabio Fognini,Mikhail Kukushkin,6-4; 6-2,R16,76,3,1,34,59,24,34,12,25,2,4,9,36,59,4,8,34,65,20,34,10,31,6,11,9,30,65
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Tommy Robredo,Filip Krajinovic,Tommy Robredo,6-3; 6-4,R16,60,10,1,37,52,35,37,7,15,2,2,10,42,52,2,1,30,50,21,30,12,20,5,7,9,33,50
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Marin Cilic,Evgeny Donskoy,Marin Cilic,6-3; 3-6; 6-3,R16,113,8,3,51,88,39,51,18,37,3,5,14,57,88,5,1,40,69,31,40,14,29,2,5,13,45,69
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Roberto Bautista Agut,Ricardas Berankis,Roberto Bautista Agut,7-5; 6-3,Q,97,9,4,59,89,42,59,14,30,12,13,11,56,89,0,2,37,61,23,37,10,24,3,6,10,33,61
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Ernests Gulbis,Andreas Seppi,Ernests Gulbis,7-6(6); 4-6; 7-6(3),Q,148,17,5,64,112,55,64,19,48,3,5,17,74,112,7,6,64,108,50,64,26,44,1,2,17,76,108
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Mikhail Kukushkin,Mikhail Youzhny,Mikhail Kukushkin,1-6; 7-6(5); 6-0,Q,132,4,1,54,82,40,54,13,28,1,4,12,53,82,5,1,60,93,41,60,14,33,4,8,13,55,93
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Marin Cilic,Tommy Robredo,Marin Cilic,6-3; 6-3,Q,77,10,1,39,65,32,39,10,26,6,7,9,42,65,1,1,34,54,21,34,8,20,5,9,9,29,54
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Roberto Bautista Agut,Ernests Gulbis,Roberto Bautista Agut,6-4; 6-4,S,83,4,4,33,57,27,33,16,24,1,1,10,43,57,7,0,39,67,29,39,13,28,6,8,10,42,67
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Marin Cilic,Mikhail Kukushkin,Marin Cilic,4-6; 6-3; 6-2,S,133,10,1,53,98,40,53,22,45,6,8,14,62,98,1,1,59,96,33,59,22,37,9,13,13,55,96
2014-10-13 00:00:00.000,Moscow Russia ATP World Tour 250,HARD,2,Marin Cilic,Roberto Bautista Agut,Marin Cilic,6-4; 6-4,F,84,10,1,47,71,32,47,16,24,6,6,10,48,71,2,1,40,59,28,40,11,19,2,4,10,39,59
2014-10-13 00:00:00.000,Stockholm Sweden ATP World Tour 250,HARD,2,Tomas Berdych,N/A Bye,Tomas Berdych,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-13 00:00:00.000,Stockholm Sweden ATP World Tour 250,HARD,2,Dustin Brown,Christian Lindell,Dustin Brown,6-4; 7-6(3),R32,80,10,6,58,83,42,58,11,25,4,6,11,53,83,8,6,42,65,33,42,7,23,3,6,11,40,65
2014-10-13 00:00:00.000,Stockholm Sweden ATP World Tour 250,HARD,2,Pierre-Hugues Herbert,Pablo Carreno Busta,Pierre-Hugues Herbert,7-6(3); 6-4,R32,74,12,2,36,59,29,36,18,23,0,0,11,47,59,4,3,42,66,34,42,12,24,3,4,11,46,66
2014-10-13 00:00:00.000,Stockholm Sweden ATP World Tour 250,HARD,2,Marius Copil,Joao Sousa,Marius Copil,7-6(4); 4-6; 6-4,R32,146,18,3,61,105,47,61,30,44,10,11,16,77,105,3,3,70,114,52,70,25,44,7,8,16,77,114
2014-10-13 00:00:00.000,Stockholm Sweden ATP World Tour 250,HARD,2,Alexandr Dolgopolov,N/A Bye,Alexandr Dolgopolov,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-13 00:00:00.000,Stockholm Sweden ATP World Tour 250,HARD,2,Adrian Mannarino,Marcos Baghdatis,Adrian Mannarino,2-6; 6-2; 6-4,R32,123,6,0,57,94,38,57,21,37,12,14,13,59,94,11,3,47,88,32,47,20,41,8,11,13,52,88
2014-10-13 00:00:00.000,Stockholm Sweden ATP World Tour 250,HARD,2,Matthias Bachinger,Igor Sijsling,Matthias Bachinger,2-6; 7-6(3); 6-4,R32,96,5,2,70,93,53,70,10,23,5,7,15,63,93,5,3,64,100,45,64,19,36,5,6,15,64,100
2014-10-13 00:00:00.000,Stockholm Sweden ATP World Tour 250,HARD,2,Leonardo Mayer,Donald Young,Leonardo Mayer,6-4; 6-4,R32,76,6,2,30,49,27,30,13,19,0,0,10,40,49,2,4,57,86,35,57,14,29,8,10,10,49,86
2014-10-13 00:00:00.000,Stockholm Sweden ATP World Tour 250,HARD,2,Fernando Verdasco,Marinko Matosevic,Fernando Verdasco,6-3; 3-6; 6-3,R32,107,8,4,55,90,47,55,15,35,8,9,14,62,90,4,2,44,79,30,44,22,35,4,6,13,52,79
2014-10-13 00:00:00.000,Stockholm Sweden ATP World Tour 250,HARD,2,Jarkko Nieminen,Albert Ramos-Vinolas,Jarkko Nieminen,6-4; 6-4,R32,93,5,4,53,73,39,53,8,20,2,3,10,47,73,2,1,38,65,23,38,14,27,8,11,10,37,65
2014-10-13 00:00:00.000,Stockholm Sweden ATP World Tour 250,HARD,2,Bernard Tomic,Patrik Rosenholm,Bernard Tomic,7-6(1); 5-7; 6-4,R32,116,19,2,68,104,51,68,21,36,1,3,17,72,104,13,1,59,95,46,59,21,36,3,5,17,67,95
2014-10-13 00:00:00.000,Stockholm Sweden ATP World Tour 250,HARD,2,Kevin Anderson,N/A Bye,Kevin Anderson,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-13 00:00:00.000,Stockholm Sweden ATP World Tour 250,HARD,2,Jeremy Chardy,Elias Ymer,Jeremy Chardy,6-3; 6-4,R32,69,6,3,41,64,31,41,12,23,5,6,10,43,64,2,2,25,44,17,25,10,19,0,3,9,27,44
2014-10-13 00:00:00.000,Stockholm Sweden ATP World Tour 250,HARD,2,Jack Sock,Andrey Golubev,Jack Sock,6-1; 4-6; 6-0,R32,103,11,3,38,64,32,38,14,26,2,3,11,46,64,5,6,60,96,33,60,16,36,11,17,12,49,96
2014-10-13 00:00:00.000,Stockholm Sweden ATP World Tour 250,HARD,2,Teymuraz Gabashvili,Alejandro Falla,Teymuraz Gabashvili,6-2; 6-4,R32,70,3,4,32,61,25,32,8,29,5,8,9,33,61,1,1,28,53,17,28,5,25,3,9,9,22,53
2014-10-13 00:00:00.000,Stockholm Sweden ATP World Tour 250,HARD,2,Grigor Dimitrov,N/A Bye,Grigor Dimitrov,,R32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014-10-13 00:00:00.000,Stockholm Sweden ATP World Tour 250,HARD,2,Tomas Berdych,Dustin Brown,Tomas Berdych,7-5; 6-3,R16,84,7,2,32,60,30,32,17,28,3,3,11,47,60,5,4,45,69,35,45,9,24,6,8,10,44,69
2014-10-13 00:00:00.000,Stockholm Sweden ATP World Tour 250,HARD,2,Marius Copil,Pierre-Hugues Herbert,Marius Copil,6-4; 6-3,R16,71,6,0,31,48,26,31,11,17,0,0,9,37,48,7,7,43,74,29,43,14,31,6,9,10,43,74
2014-10-13 00:00:00.000,Stockholm Sweden ATP World Tour 250,HARD,2,Adrian Mannarino,Alexandr Dolgopolov,Adrian Mannarino,6-4; 6-7(2); 7-6(4),R16,160,7,3,75,117,56,75,24,42,10,12,17,80,117,11,3,58,126,47,58,34,68,6,9,17,81,126
2014-10-13 00:00:00.000,Stockholm Sweden ATP World Tour 250,HARD,2,Matthias Bachinger,Leonardo Mayer,Matthias Bachinger,7-6(3); 6-7(4); 6-3,R16,122,15,3,73,107,53,73,25,34,2,3,17,78,107,7,2,62,95,47,62,20,33,5,7,16,67,95
2014-10-13 00:00:00.000,Stockholm Sweden ATP World Tour 250,HARD,2,Fernando Verdasco,Jarkko Nieminen,Fernando Verdasco,6-3; 6-4,R16,89,4,2,46,72,32,46,13,26,3,5,10,45,72,1,1,38,70,23,38,14,32,9,13,9,37,70
2014-10-13 00:00:00.000,Stockholm Sweden ATP World Tour 250,HARD,2,Bernard Tomic,Kevin Anderson,Bernard Tomic,7-6(4); 6-4,R16,85,7,0,47,71,36,47,15,24,3,3,11,51,71,15,1,40,55,32,40,11,15,0,1,11,43,55
2014-10-13 00:00:00.000,Stockholm Sweden ATP World Tour 250,HARD,2,Jack Sock,Jeremy Chardy,Jack Sock,7-6(3); 6-3,R16,79,14,3,43,72,37,43,14,29,2,2,11,51,72,13,1,36,53,30,36,9,17,0,1,10,39,53
2014-10-13 00:00:00.000,Stockholm Sweden ATP World Tour 250,HARD,2,Grigor Dimitrov,Teymuraz Gabashvili,Grigor Dimitrov,7-5; 7-6(4),R16,114,8,4,52,89,34,52,18,37,4,7,12,52,89,3,2,51,77,30,51,13,26,1,5,12,43,77
