"tiebreak","breakpoint","before_breakpoint","set_up","set_down","serve_points_won","return_points_won","serving_games_won","returning_games_won","serving_sets_won","returning_sets_won","point_importance","serving","returning","serving_match","returning_match","tournament","p_noniid","p_iid"
FALSE,FALSE,FALSE,0,0,3,2,0,4,2,2,0.0072106824925816,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.608022120122675,0.606084030260136
FALSE,FALSE,TRUE,0,0,0,2,4,1,2,2,0.0478860078338279,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.601765226354729,0.606084030260136
FALSE,TRUE,FALSE,0,0,0,3,4,1,2,2,0.0373380178041543,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.597779339689565,0.606084030260136
FALSE,TRUE,FALSE,0,0,1,3,4,1,2,2,0.0583406528189911,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.596354266348346,0.606084030260136
FALSE,FALSE,TRUE,0,0,2,2,5,2,2,2,0.0341839762611276,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.60269096360326,0.606084030260136
FALSE,FALSE,TRUE,0,0,0,2,1,3,2,0,0.0169596277744807,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.603853633108338,0.606084030260136
FALSE,FALSE,FALSE,0,0,4,3,3,5,2,0,0.0054080118694362,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.608143286261668,0.606084030260136
TRUE,FALSE,FALSE,0,0,7,7,6,6,0,2,0.125341246290801,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.595420221529975,0.606084030260136
TRUE,FALSE,FALSE,0,0,7,8,6,6,2,0,0.0897329376854599,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.597837169362503,0.606084030260136
FALSE,TRUE,FALSE,0,0,0,3,4,3,1,1,0.06534153115727,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.595878879098596,0.606084030260136
FALSE,TRUE,FALSE,0,0,0,3,5,4,1,1,0.0777875370919881,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.595033302221922,0.606084030260136
TRUE,FALSE,FALSE,0,0,0,0,5,6,1,1,0.056396484375,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.60009561443647,0.606084030260136
TRUE,FALSE,FALSE,0,0,1,0,6,5,1,1,0.056396484375,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.60009561443647,0.606084030260136
TRUE,FALSE,FALSE,0,0,0,2,6,5,1,1,0.05126953125,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.600442575584258,0.606084030260136
TRUE,FALSE,FALSE,0,0,0,3,5,6,1,1,0.041015625,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.601136195250266,0.606084030260136
TRUE,FALSE,FALSE,0,0,3,1,5,6,1,1,0.0546875,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.600211279329421,0.606084030260136
TRUE,FALSE,FALSE,0,0,3,2,6,5,1,1,0.068359375,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.599285648332815,0.606084030260136
TRUE,FALSE,FALSE,0,0,2,4,6,5,1,1,0.05859375,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.599946886032673,0.606084030260136
TRUE,FALSE,FALSE,0,0,3,4,5,6,1,1,0.078125,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.598624048889709,0.606084030260136
TRUE,FALSE,FALSE,0,0,4,4,5,6,1,1,0.09375,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.597564742884311,0.606084030260136
TRUE,FALSE,FALSE,0,0,5,4,6,5,1,1,0.09375,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.597564742884311,0.606084030260136
TRUE,FALSE,FALSE,0,0,5,5,6,5,1,1,0.125,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.595443406124891,0.606084030260136
TRUE,FALSE,FALSE,0,0,5,6,5,6,1,1,0.125,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.595443406124891,0.606084030260136
TRUE,FALSE,FALSE,0,0,6,6,5,6,1,1,0.125,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.595443406124891,0.606084030260136
TRUE,FALSE,FALSE,0,0,6,7,6,5,1,1,0.125,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.595443406124891,0.606084030260136
FALSE,TRUE,FALSE,0,1,0,3,1,0,1,2,0.0466725222551929,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.584894940667985,0.606084030260136
FALSE,TRUE,FALSE,0,0,0,3,5,4,2,0,0.0388937685459941,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.597673835008757,0.606084030260136
FALSE,FALSE,FALSE,1,0,4,1,0,0,1,0,0.0640949554896142,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.611293476255992,0.606084030260136
FALSE,FALSE,FALSE,1,0,2,1,5,0,1,0,0.000794982551928783,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.615527071732611,0.606084030260136
FALSE,TRUE,FALSE,0,1,0,3,0,2,1,2,0.0280035133531157,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.586172761231373,0.606084030260136
FALSE,FALSE,FALSE,1,0,4,0,1,2,1,0,0.036292553305638,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.613155051774573,0.606084030260136
FALSE,FALSE,FALSE,0,1,4,2,3,5,0,1,0.036292553305638,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.593901104198111,0.606084030260136
TRUE,FALSE,FALSE,1,0,5,0,6,6,1,0,0.02078125,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.609616050915165,0.606084030260136
TRUE,FALSE,FALSE,1,0,0,6,6,6,1,0,0.0059375,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.610611914603892,0.606084030260136
FALSE,FALSE,FALSE,0,0,4,0,1,2,0,0,0.0118139821958457,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.607712649912022,0.606084030260136
FALSE,FALSE,FALSE,0,1,4,1,0,0,0,1,0.0142875347181009,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.5953970679669,0.606084030260136
FALSE,FALSE,FALSE,0,1,4,2,0,0,0,1,0.0419632647596439,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.593515309339792,0.606084030260136
FALSE,FALSE,FALSE,0,1,5,2,0,0,0,1,0.0250928981839762,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.594662708244535,0.606084030260136
FALSE,FALSE,FALSE,0,1,5,3,0,0,0,1,0.0464998339228487,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.593206590329855,0.606084030260136
FALSE,FALSE,FALSE,0,1,4,1,2,4,0,1,0.0698631651133532,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.591615526177283,0.606084030260136
FALSE,FALSE,FALSE,0,1,4,2,2,4,0,1,0.102096142433234,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.589417282232805,0.606084030260136
FALSE,FALSE,FALSE,0,1,5,3,2,4,0,1,0.0738373887240356,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.591344685776048,0.606084030260136
FALSE,FALSE,FALSE,0,1,6,3,2,4,0,1,0.0600890207715133,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.592281389967836,0.606084030260136
FALSE,FALSE,FALSE,0,0,4,0,0,0,0,2,0.0129792284866469,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.607634299102341,0.606084030260136
FALSE,FALSE,FALSE,0,0,4,1,0,0,0,2,0.158100890207715,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.597834211266076,0.606084030260136
FALSE,FALSE,FALSE,0,0,4,2,0,0,0,2,0.0774061958456973,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.603293726044482,0.606084030260136
FALSE,FALSE,FALSE,0,0,5,2,0,0,0,2,0.0504747774480712,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.605110170907338,0.606084030260136
FALSE,FALSE,FALSE,0,0,5,3,0,0,0,2,0.0396587537091988,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.605838866721049,0.606084030260136
FALSE,FALSE,FALSE,0,0,4,2,0,0,0,0,0.0121139465875371,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.607692480926679,0.606084030260136
FALSE,FALSE,FALSE,0,0,5,3,0,0,0,0,0.0374266955964392,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.605989186208571,0.606084030260136
FALSE,FALSE,FALSE,0,0,6,3,0,0,0,0,0.0432640949554896,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.605596020236914,0.606084030260136
FALSE,FALSE,FALSE,0,0,4,1,1,2,0,0,0.0408291224688427,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.605760039425223,0.606084030260136
FALSE,TRUE,FALSE,0,1,1,3,3,1,1,2,0.0777875370919881,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.582762707983202,0.606084030260136
TRUE,FALSE,FALSE,0,0,0,4,6,6,2,0,0.02734375,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.60206039005553,0.606084030260136
TRUE,FALSE,FALSE,0,0,6,1,6,6,2,0,0.0078125,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.6033794055042,0.606084030260136
TRUE,FALSE,FALSE,1,0,7,7,6,6,1,0,0.00519169139465875,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.610661926466126,0.606084030260136
TRUE,FALSE,FALSE,0,1,8,7,6,6,0,1,0.0112140534124629,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.590956070446569,0.606084030260136
TRUE,FALSE,FALSE,0,1,8,8,6,6,0,1,0.0102072806172107,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.591024706643518,0.606084030260136
TRUE,FALSE,FALSE,1,0,9,8,6,6,1,0,0.0511282896142433,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.607577237500342,0.606084030260136
TRUE,FALSE,FALSE,1,0,9,9,6,6,1,0,0.00443024332344214,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.6107129846657,0.606084030260136
TRUE,FALSE,FALSE,0,1,10,9,6,6,0,1,0.0790504451038576,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.586323320594796,0.606084030260136
FALSE,FALSE,TRUE,0,1,1,2,3,0,1,2,0.0313945637982196,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.590682938150044,0.606084030260136
FALSE,FALSE,TRUE,0,0,0,2,2,5,2,2,0.0319240052225519,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.602843581465225,0.606084030260136
FALSE,FALSE,FALSE,0,0,4,3,2,5,2,2,0.0192284866468843,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.607214006373668,0.606084030260136
FALSE,TRUE,FALSE,0,0,1,3,5,3,2,2,0.19933056379822,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.586746768647601,0.606084030260136
FALSE,FALSE,TRUE,0,0,2,2,7,6,2,2,0.427299703264095,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.575863798937333,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,2,7,6,2,2,0.240356083086053,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.592244050167138,0.606084030260136
TRUE,FALSE,FALSE,1,0,7,7,6,6,1,0,0.0238125578635014,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.609412568502992,0.606084030260136
TRUE,FALSE,FALSE,0,1,7,8,6,6,0,1,0.112123442136499,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.584059060794891,0.606084030260136
FALSE,FALSE,FALSE,1,0,3,1,5,0,1,0,0.000328807121661721,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.615558186282041,0.606084030260136
FALSE,FALSE,TRUE,0,0,0,2,2,5,2,0,0.00798100130563798,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.604459239768026,0.606084030260136
FALSE,FALSE,FALSE,0,0,4,2,0,3,0,0,0.00126419060681306,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.608421761828432,0.606084030260136
FALSE,TRUE,FALSE,0,0,1,4,3,1,0,0,0.0471377889614243,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.597114608390836,0.606084030260136
FALSE,TRUE,FALSE,0,0,2,4,3,1,0,0,0.0313808902077151,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.598183244052076,0.606084030260136
FALSE,TRUE,FALSE,0,0,2,5,3,1,0,0,0.0620234065281899,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.596104215340275,0.606084030260136
FALSE,TRUE,FALSE,0,0,2,6,3,1,0,0,0.189910979228487,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.587390798788192,0.606084030260136
FALSE,TRUE,FALSE,0,0,2,7,3,1,0,0,0.0600890207715133,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.596235562179911,0.606084030260136
FALSE,FALSE,FALSE,1,0,4,3,5,1,1,0,0.00548011869436202,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.61521431318473,0.606084030260136
FALSE,FALSE,FALSE,0,0,3,0,4,0,2,2,0.00311501483679525,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.608297390336672,0.606084030260136
FALSE,FALSE,TRUE,0,0,0,2,0,5,2,2,0.00399050065281899,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.604728295568235,0.606084030260136
FALSE,TRUE,FALSE,0,0,0,3,0,5,2,2,0.00311150148367953,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.600098136444413,0.606084030260136
FALSE,TRUE,FALSE,0,0,1,3,0,5,2,2,0.00486172106824926,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.59997966941316,0.606084030260136
FALSE,FALSE,FALSE,0,0,4,1,1,1,0,0,0.02067446884273,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.607116734448345,0.606084030260136
FALSE,FALSE,FALSE,0,0,4,0,1,4,0,0,0.213649851632047,"Adrian Mannarino","Fabio Fognini","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Adrian Mannarino","Men'sUSOpen.:Fabio Fognini:Adrian Mannarino:2014 Fabio Fognini","US Open",0.594061731457237,0.606084030260136
