"tiebreak","breakpoint","before_breakpoint","set_up","set_down","serving","returning","serving_match","returning_match","p_noniid","p_iid"
FALSE,FALSE,TRUE,0,0,"Kei Nishikori","Pablo Andujar","Men'sUSOpen.:Kei Nishikori:Pablo Andujar:2014 Kei Nishikori","Men'sUSOpen.:Kei Nishikori:Pablo Andujar:2014 Pablo Andujar",0.654399603096766,0.664923952896145
FALSE,TRUE,FALSE,0,0,"Kei Nishikori","Pablo Andujar","Men'sUSOpen.:Kei Nishikori:Pablo Andujar:2014 Kei Nishikori","Men'sUSOpen.:Kei Nishikori:Pablo Andujar:2014 Pablo Andujar",0.647554963827757,0.664923952896145
FALSE,FALSE,FALSE,0,1,"Kei Nishikori","Pablo Andujar","Men'sUSOpen.:Kei Nishikori:Pablo Andujar:2014 Kei Nishikori","Men'sUSOpen.:Kei Nishikori:Pablo Andujar:2014 Pablo Andujar",0.649300135086129,0.664923952896145
FALSE,FALSE,TRUE,0,1,"Kei Nishikori","Pablo Andujar","Men'sUSOpen.:Kei Nishikori:Pablo Andujar:2014 Kei Nishikori","Men'sUSOpen.:Kei Nishikori:Pablo Andujar:2014 Pablo Andujar",0.64334765821279,0.664923952896145
FALSE,FALSE,FALSE,1,0,"Kei Nishikori","Pablo Andujar","Men'sUSOpen.:Kei Nishikori:Pablo Andujar:2014 Kei Nishikori","Men'sUSOpen.:Kei Nishikori:Pablo Andujar:2014 Pablo Andujar",0.66759549580451,0.664923952896145
FALSE,FALSE,TRUE,1,0,"Kei Nishikori","Pablo Andujar","Men'sUSOpen.:Kei Nishikori:Pablo Andujar:2014 Kei Nishikori","Men'sUSOpen.:Kei Nishikori:Pablo Andujar:2014 Pablo Andujar",0.661791799547444,0.664923952896145
FALSE,TRUE,FALSE,0,1,"Kei Nishikori","Pablo Andujar","Men'sUSOpen.:Kei Nishikori:Pablo Andujar:2014 Kei Nishikori","Men'sUSOpen.:Kei Nishikori:Pablo Andujar:2014 Pablo Andujar",0.636405749952568,0.664923952896145
FALSE,TRUE,FALSE,1,0,"Kei Nishikori","Pablo Andujar","Men'sUSOpen.:Kei Nishikori:Pablo Andujar:2014 Kei Nishikori","Men'sUSOpen.:Kei Nishikori:Pablo Andujar:2014 Pablo Andujar",0.655016383140705,0.664923952896145
TRUE,FALSE,FALSE,0,0,"Kei Nishikori","Pablo Andujar","Men'sUSOpen.:Kei Nishikori:Pablo Andujar:2014 Kei Nishikori","Men'sUSOpen.:Kei Nishikori:Pablo Andujar:2014 Pablo Andujar",0.649768059181273,0.664923952896145
TRUE,FALSE,FALSE,1,0,"Kei Nishikori","Pablo Andujar","Men'sUSOpen.:Kei Nishikori:Pablo Andujar:2014 Kei Nishikori","Men'sUSOpen.:Kei Nishikori:Pablo Andujar:2014 Pablo Andujar",0.657207428173447,0.664923952896145
TRUE,FALSE,FALSE,0,1,"Kei Nishikori","Pablo Andujar","Men'sUSOpen.:Kei Nishikori:Pablo Andujar:2014 Kei Nishikori","Men'sUSOpen.:Kei Nishikori:Pablo Andujar:2014 Pablo Andujar",0.63864978764775,0.664923952896145
TRUE,TRUE,FALSE,0,0,"Kei Nishikori","Pablo Andujar","Men'sUSOpen.:Kei Nishikori:Pablo Andujar:2014 Kei Nishikori","Men'sUSOpen.:Kei Nishikori:Pablo Andujar:2014 Pablo Andujar",0.63688125696549,0.664923952896145
TRUE,TRUE,FALSE,0,1,"Kei Nishikori","Pablo Andujar","Men'sUSOpen.:Kei Nishikori:Pablo Andujar:2014 Kei Nishikori","Men'sUSOpen.:Kei Nishikori:Pablo Andujar:2014 Pablo Andujar",0.625589618796661,0.664923952896145
FALSE,FALSE,FALSE,0,0,"Kei Nishikori","Stan Wawrinka","Men'sUSOpen.:Stan Wawrinka:Kei Nishikori:2014 Kei Nishikori","Men'sUSOpen.:Stan Wawrinka:Kei Nishikori:2014 Stan Wawrinka",0.653794815466915,0.651978792932744
FALSE,FALSE,TRUE,0,0,"Kei Nishikori","Stan Wawrinka","Men'sUSOpen.:Stan Wawrinka:Kei Nishikori:2014 Kei Nishikori","Men'sUSOpen.:Stan Wawrinka:Kei Nishikori:2014 Stan Wawrinka",0.647877255133753,0.651978792932744
FALSE,TRUE,FALSE,0,0,"Kei Nishikori","Stan Wawrinka","Men'sUSOpen.:Stan Wawrinka:Kei Nishikori:2014 Kei Nishikori","Men'sUSOpen.:Stan Wawrinka:Kei Nishikori:2014 Stan Wawrinka",0.64097431038055,0.651978792932744
FALSE,FALSE,FALSE,0,1,"Kei Nishikori","Stan Wawrinka","Men'sUSOpen.:Stan Wawrinka:Kei Nishikori:2014 Kei Nishikori","Men'sUSOpen.:Stan Wawrinka:Kei Nishikori:2014 Stan Wawrinka",0.6427340889304,0.651978792932744
FALSE,FALSE,TRUE,0,1,"Kei Nishikori","Stan Wawrinka","Men'sUSOpen.:Stan Wawrinka:Kei Nishikori:2014 Kei Nishikori","Men'sUSOpen.:Stan Wawrinka:Kei Nishikori:2014 Stan Wawrinka",0.636732517180847,0.651978792932744
FALSE,FALSE,FALSE,1,0,"Kei Nishikori","Stan Wawrinka","Men'sUSOpen.:Stan Wawrinka:Kei Nishikori:2014 Kei Nishikori","Men'sUSOpen.:Stan Wawrinka:Kei Nishikori:2014 Stan Wawrinka",0.661193250505515,0.651978792932744
FALSE,FALSE,TRUE,1,0,"Kei Nishikori","Stan Wawrinka","Men'sUSOpen.:Stan Wawrinka:Kei Nishikori:2014 Kei Nishikori","Men'sUSOpen.:Stan Wawrinka:Kei Nishikori:2014 Stan Wawrinka",0.655335483000132,0.651978792932744
FALSE,TRUE,FALSE,0,1,"Kei Nishikori","Stan Wawrinka","Men'sUSOpen.:Stan Wawrinka:Kei Nishikori:2014 Kei Nishikori","Men'sUSOpen.:Stan Wawrinka:Kei Nishikori:2014 Stan Wawrinka",0.629735954812287,0.651978792932744
FALSE,TRUE,FALSE,1,0,"Kei Nishikori","Stan Wawrinka","Men'sUSOpen.:Stan Wawrinka:Kei Nishikori:2014 Kei Nishikori","Men'sUSOpen.:Stan Wawrinka:Kei Nishikori:2014 Stan Wawrinka",0.648499423020235,0.651978792932744
TRUE,FALSE,FALSE,0,0,"Kei Nishikori","Stan Wawrinka","Men'sUSOpen.:Stan Wawrinka:Kei Nishikori:2014 Kei Nishikori","Men'sUSOpen.:Stan Wawrinka:Kei Nishikori:2014 Stan Wawrinka",0.643205959716935,0.651978792932744
TRUE,FALSE,FALSE,1,0,"Kei Nishikori","Stan Wawrinka","Men'sUSOpen.:Stan Wawrinka:Kei Nishikori:2014 Kei Nishikori","Men'sUSOpen.:Stan Wawrinka:Kei Nishikori:2014 Stan Wawrinka",0.650709786773022,0.651978792932744
TRUE,FALSE,FALSE,0,1,"Kei Nishikori","Stan Wawrinka","Men'sUSOpen.:Stan Wawrinka:Kei Nishikori:2014 Kei Nishikori","Men'sUSOpen.:Stan Wawrinka:Kei Nishikori:2014 Stan Wawrinka",0.631997353680872,0.651978792932744
TRUE,TRUE,FALSE,0,0,"Kei Nishikori","Stan Wawrinka","Men'sUSOpen.:Stan Wawrinka:Kei Nishikori:2014 Kei Nishikori","Men'sUSOpen.:Stan Wawrinka:Kei Nishikori:2014 Stan Wawrinka",0.630215116194687,0.651978792932744
TRUE,TRUE,FALSE,0,1,"Kei Nishikori","Stan Wawrinka","Men'sUSOpen.:Stan Wawrinka:Kei Nishikori:2014 Kei Nishikori","Men'sUSOpen.:Stan Wawrinka:Kei Nishikori:2014 Stan Wawrinka",0.618840245792698,0.651978792932744
FALSE,FALSE,FALSE,0,0,"Kei Nishikori","Wayne Odesnik","Men'sUSOpen.:Wayne Odesnik:Kei Nishikori:2014 Kei Nishikori","Men'sUSOpen.:Wayne Odesnik:Kei Nishikori:2014 Wayne Odesnik",0.670723958732685,0.670261310108933
FALSE,FALSE,TRUE,0,0,"Kei Nishikori","Wayne Odesnik","Men'sUSOpen.:Wayne Odesnik:Kei Nishikori:2014 Kei Nishikori","Men'sUSOpen.:Wayne Odesnik:Kei Nishikori:2014 Wayne Odesnik",0.664947470885233,0.670261310108933
FALSE,TRUE,FALSE,0,0,"Kei Nishikori","Wayne Odesnik","Men'sUSOpen.:Wayne Odesnik:Kei Nishikori:2014 Kei Nishikori","Men'sUSOpen.:Wayne Odesnik:Kei Nishikori:2014 Wayne Odesnik",0.658202622311312,0.670261310108933
FALSE,FALSE,FALSE,0,1,"Kei Nishikori","Wayne Odesnik","Men'sUSOpen.:Wayne Odesnik:Kei Nishikori:2014 Kei Nishikori","Men'sUSOpen.:Wayne Odesnik:Kei Nishikori:2014 Wayne Odesnik",0.659922759135166,0.670261310108933
FALSE,FALSE,TRUE,0,1,"Kei Nishikori","Wayne Odesnik","Men'sUSOpen.:Wayne Odesnik:Kei Nishikori:2014 Kei Nishikori","Men'sUSOpen.:Wayne Odesnik:Kei Nishikori:2014 Wayne Odesnik",0.65405451852601,0.670261310108933
FALSE,FALSE,FALSE,1,0,"Kei Nishikori","Wayne Odesnik","Men'sUSOpen.:Wayne Odesnik:Kei Nishikori:2014 Kei Nishikori","Men'sUSOpen.:Wayne Odesnik:Kei Nishikori:2014 Wayne Odesnik",0.677938829005081,0.670261310108933
FALSE,FALSE,TRUE,1,0,"Kei Nishikori","Wayne Odesnik","Men'sUSOpen.:Wayne Odesnik:Kei Nishikori:2014 Kei Nishikori","Men'sUSOpen.:Wayne Odesnik:Kei Nishikori:2014 Wayne Odesnik",0.672227058479088,0.670261310108933
FALSE,TRUE,FALSE,0,1,"Kei Nishikori","Wayne Odesnik","Men'sUSOpen.:Wayne Odesnik:Kei Nishikori:2014 Kei Nishikori","Men'sUSOpen.:Wayne Odesnik:Kei Nishikori:2014 Wayne Odesnik",0.647206729338609,0.670261310108933
FALSE,TRUE,FALSE,1,0,"Kei Nishikori","Wayne Odesnik","Men'sUSOpen.:Wayne Odesnik:Kei Nishikori:2014 Kei Nishikori","Men'sUSOpen.:Wayne Odesnik:Kei Nishikori:2014 Wayne Odesnik",0.665555047150681,0.670261310108933
TRUE,FALSE,FALSE,0,0,"Kei Nishikori","Wayne Odesnik","Men'sUSOpen.:Wayne Odesnik:Kei Nishikori:2014 Kei Nishikori","Men'sUSOpen.:Wayne Odesnik:Kei Nishikori:2014 Wayne Odesnik",0.660383923257044,0.670261310108933
TRUE,FALSE,FALSE,1,0,"Kei Nishikori","Wayne Odesnik","Men'sUSOpen.:Wayne Odesnik:Kei Nishikori:2014 Kei Nishikori","Men'sUSOpen.:Wayne Odesnik:Kei Nishikori:2014 Wayne Odesnik",0.667713114139642,0.670261310108933
TRUE,FALSE,FALSE,0,1,"Kei Nishikori","Wayne Odesnik","Men'sUSOpen.:Wayne Odesnik:Kei Nishikori:2014 Kei Nishikori","Men'sUSOpen.:Wayne Odesnik:Kei Nishikori:2014 Wayne Odesnik",0.649420827516592,0.670261310108933
TRUE,TRUE,FALSE,0,0,"Kei Nishikori","Wayne Odesnik","Men'sUSOpen.:Wayne Odesnik:Kei Nishikori:2014 Kei Nishikori","Men'sUSOpen.:Wayne Odesnik:Kei Nishikori:2014 Wayne Odesnik",0.647675930958083,0.670261310108933
TRUE,TRUE,FALSE,0,1,"Kei Nishikori","Wayne Odesnik","Men'sUSOpen.:Wayne Odesnik:Kei Nishikori:2014 Kei Nishikori","Men'sUSOpen.:Wayne Odesnik:Kei Nishikori:2014 Wayne Odesnik",0.636528395845879,0.670261310108933
FALSE,FALSE,FALSE,0,0,"Kenny de Schepper","Ernests Gulbis","Men'sUSOpen.:Ernests Gulbis:Kenny de Schepper:2014 Kenny de Schepper","Men'sUSOpen.:Ernests Gulbis:Kenny de Schepper:2014 Ernests Gulbis",0.586838992341795,0.573831938782483
FALSE,FALSE,TRUE,0,0,"Kenny de Schepper","Ernests Gulbis","Men'sUSOpen.:Ernests Gulbis:Kenny de Schepper:2014 Kenny de Schepper","Men'sUSOpen.:Ernests Gulbis:Kenny de Schepper:2014 Ernests Gulbis",0.580511284947127,0.573831938782483
FALSE,TRUE,FALSE,0,0,"Kenny de Schepper","Ernests Gulbis","Men'sUSOpen.:Ernests Gulbis:Kenny de Schepper:2014 Kenny de Schepper","Men'sUSOpen.:Ernests Gulbis:Kenny de Schepper:2014 Ernests Gulbis",0.573157783674335,0.573831938782483
FALSE,FALSE,FALSE,0,1,"Kenny de Schepper","Ernests Gulbis","Men'sUSOpen.:Ernests Gulbis:Kenny de Schepper:2014 Kenny de Schepper","Men'sUSOpen.:Ernests Gulbis:Kenny de Schepper:2014 Ernests Gulbis",0.575029580526968,0.573831938782483
FALSE,FALSE,TRUE,0,1,"Kenny de Schepper","Ernests Gulbis","Men'sUSOpen.:Ernests Gulbis:Kenny de Schepper:2014 Kenny de Schepper","Men'sUSOpen.:Ernests Gulbis:Kenny de Schepper:2014 Ernests Gulbis",0.568653949795852,0.573831938782483
FALSE,FALSE,FALSE,1,0,"Kenny de Schepper","Ernests Gulbis","Men'sUSOpen.:Ernests Gulbis:Kenny de Schepper:2014 Kenny de Schepper","Men'sUSOpen.:Ernests Gulbis:Kenny de Schepper:2014 Ernests Gulbis",0.594781444828184,0.573831938782483
FALSE,FALSE,TRUE,1,0,"Kenny de Schepper","Ernests Gulbis","Men'sUSOpen.:Ernests Gulbis:Kenny de Schepper:2014 Kenny de Schepper","Men'sUSOpen.:Ernests Gulbis:Kenny de Schepper:2014 Ernests Gulbis",0.5884900800891,0.573831938782483
FALSE,TRUE,FALSE,0,1,"Kenny de Schepper","Ernests Gulbis","Men'sUSOpen.:Ernests Gulbis:Kenny de Schepper:2014 Kenny de Schepper","Men'sUSOpen.:Ernests Gulbis:Kenny de Schepper:2014 Ernests Gulbis",0.561249690229782,0.573831938782483
FALSE,TRUE,FALSE,1,0,"Kenny de Schepper","Ernests Gulbis","Men'sUSOpen.:Ernests Gulbis:Kenny de Schepper:2014 Kenny de Schepper","Men'sUSOpen.:Ernests Gulbis:Kenny de Schepper:2014 Ernests Gulbis",0.58117553488804,0.573831938782483
TRUE,FALSE,FALSE,0,0,"Kenny de Schepper","Ernests Gulbis","Men'sUSOpen.:Ernests Gulbis:Kenny de Schepper:2014 Kenny de Schepper","Men'sUSOpen.:Ernests Gulbis:Kenny de Schepper:2014 Ernests Gulbis",0.575531818438108,0.573831938782483
TRUE,FALSE,FALSE,1,0,"Kenny de Schepper","Ernests Gulbis","Men'sUSOpen.:Ernests Gulbis:Kenny de Schepper:2014 Kenny de Schepper","Men'sUSOpen.:Ernests Gulbis:Kenny de Schepper:2014 Ernests Gulbis",0.58353737824911,0.573831938782483
TRUE,FALSE,FALSE,0,1,"Kenny de Schepper","Ernests Gulbis","Men'sUSOpen.:Ernests Gulbis:Kenny de Schepper:2014 Kenny de Schepper","Men'sUSOpen.:Ernests Gulbis:Kenny de Schepper:2014 Ernests Gulbis",0.563639532571229,0.573831938782483
TRUE,TRUE,FALSE,0,0,"Kenny de Schepper","Ernests Gulbis","Men'sUSOpen.:Ernests Gulbis:Kenny de Schepper:2014 Kenny de Schepper","Men'sUSOpen.:Ernests Gulbis:Kenny de Schepper:2014 Ernests Gulbis",0.561755802019942,0.573831938782483
TRUE,TRUE,FALSE,0,1,"Kenny de Schepper","Ernests Gulbis","Men'sUSOpen.:Ernests Gulbis:Kenny de Schepper:2014 Kenny de Schepper","Men'sUSOpen.:Ernests Gulbis:Kenny de Schepper:2014 Ernests Gulbis",0.549779480274769,0.573831938782483
FALSE,FALSE,FALSE,0,0,"Kevin Anderson","Jerzy Janowicz","Men'sUSOpen.:Kevin Anderson:Jerzy Janowicz:2014 Kevin Anderson","Men'sUSOpen.:Kevin Anderson:Jerzy Janowicz:2014 Jerzy Janowicz",0.715405555529608,0.715452255628417
FALSE,FALSE,TRUE,0,0,"Kevin Anderson","Jerzy Janowicz","Men'sUSOpen.:Kevin Anderson:Jerzy Janowicz:2014 Kevin Anderson","Men'sUSOpen.:Kevin Anderson:Jerzy Janowicz:2014 Jerzy Janowicz",0.710074091559843,0.715452255628417
FALSE,TRUE,FALSE,0,0,"Kevin Anderson","Jerzy Janowicz","Men'sUSOpen.:Kevin Anderson:Jerzy Janowicz:2014 Kevin Anderson","Men'sUSOpen.:Kevin Anderson:Jerzy Janowicz:2014 Jerzy Janowicz",0.703833059921934,0.715452255628417
FALSE,FALSE,FALSE,0,1,"Kevin Anderson","Jerzy Janowicz","Men'sUSOpen.:Kevin Anderson:Jerzy Janowicz:2014 Kevin Anderson","Men'sUSOpen.:Kevin Anderson:Jerzy Janowicz:2014 Jerzy Janowicz",0.705426330015517,0.715452255628417
FALSE,FALSE,TRUE,0,1,"Kevin Anderson","Jerzy Janowicz","Men'sUSOpen.:Kevin Anderson:Jerzy Janowicz:2014 Kevin Anderson","Men'sUSOpen.:Kevin Anderson:Jerzy Janowicz:2014 Jerzy Janowicz",0.699986317856011,0.715452255628417
FALSE,FALSE,FALSE,1,0,"Kevin Anderson","Jerzy Janowicz","Men'sUSOpen.:Kevin Anderson:Jerzy Janowicz:2014 Kevin Anderson","Men'sUSOpen.:Kevin Anderson:Jerzy Janowicz:2014 Jerzy Janowicz",0.722047111531218,0.715452255628417
FALSE,FALSE,TRUE,1,0,"Kevin Anderson","Jerzy Janowicz","Men'sUSOpen.:Kevin Anderson:Jerzy Janowicz:2014 Kevin Anderson","Men'sUSOpen.:Kevin Anderson:Jerzy Janowicz:2014 Jerzy Janowicz",0.716790813088101,0.715452255628417
FALSE,TRUE,FALSE,0,1,"Kevin Anderson","Jerzy Janowicz","Men'sUSOpen.:Kevin Anderson:Jerzy Janowicz:2014 Kevin Anderson","Men'sUSOpen.:Kevin Anderson:Jerzy Janowicz:2014 Jerzy Janowicz",0.693621829313715,0.715452255628417
FALSE,TRUE,FALSE,1,0,"Kevin Anderson","Jerzy Janowicz","Men'sUSOpen.:Kevin Anderson:Jerzy Janowicz:2014 Kevin Anderson","Men'sUSOpen.:Kevin Anderson:Jerzy Janowicz:2014 Jerzy Janowicz",0.710635446839378,0.715452255628417
TRUE,FALSE,FALSE,0,0,"Kevin Anderson","Jerzy Janowicz","Men'sUSOpen.:Kevin Anderson:Jerzy Janowicz:2014 Kevin Anderson","Men'sUSOpen.:Kevin Anderson:Jerzy Janowicz:2014 Jerzy Janowicz",0.705853292603479,0.715452255628417
TRUE,FALSE,FALSE,1,0,"Kevin Anderson","Jerzy Janowicz","Men'sUSOpen.:Kevin Anderson:Jerzy Janowicz:2014 Kevin Anderson","Men'sUSOpen.:Kevin Anderson:Jerzy Janowicz:2014 Jerzy Janowicz",0.71262822390972,0.715452255628417
TRUE,FALSE,FALSE,0,1,"Kevin Anderson","Jerzy Janowicz","Men'sUSOpen.:Kevin Anderson:Jerzy Janowicz:2014 Kevin Anderson","Men'sUSOpen.:Kevin Anderson:Jerzy Janowicz:2014 Jerzy Janowicz",0.695681599199421,0.715452255628417
TRUE,TRUE,FALSE,0,0,"Kevin Anderson","Jerzy Janowicz","Men'sUSOpen.:Kevin Anderson:Jerzy Janowicz:2014 Kevin Anderson","Men'sUSOpen.:Kevin Anderson:Jerzy Janowicz:2014 Jerzy Janowicz",0.694058481195482,0.715452255628417
TRUE,TRUE,FALSE,0,1,"Kevin Anderson","Jerzy Janowicz","Men'sUSOpen.:Kevin Anderson:Jerzy Janowicz:2014 Kevin Anderson","Men'sUSOpen.:Kevin Anderson:Jerzy Janowicz:2014 Jerzy Janowicz",0.683661711361858,0.715452255628417
FALSE,FALSE,FALSE,0,0,"Kevin Anderson","Marin Cilic","Men'sUSOpen.:Marin Cilic:Kevin Anderson:2014 Kevin Anderson","Men'sUSOpen.:Marin Cilic:Kevin Anderson:2014 Marin Cilic",0.618620479595521,0.606944174356589
FALSE,FALSE,TRUE,0,0,"Kevin Anderson","Marin Cilic","Men'sUSOpen.:Marin Cilic:Kevin Anderson:2014 Kevin Anderson","Men'sUSOpen.:Marin Cilic:Kevin Anderson:2014 Marin Cilic",0.612458076148439,0.606944174356589
FALSE,TRUE,FALSE,0,0,"Kevin Anderson","Marin Cilic","Men'sUSOpen.:Marin Cilic:Kevin Anderson:2014 Kevin Anderson","Men'sUSOpen.:Marin Cilic:Kevin Anderson:2014 Marin Cilic",0.605283810656519,0.606944174356589
FALSE,FALSE,FALSE,0,1,"Kevin Anderson","Marin Cilic","Men'sUSOpen.:Marin Cilic:Kevin Anderson:2014 Kevin Anderson","Men'sUSOpen.:Marin Cilic:Kevin Anderson:2014 Marin Cilic",0.60711129815516,0.606944174356589
FALSE,FALSE,TRUE,0,1,"Kevin Anderson","Marin Cilic","Men'sUSOpen.:Marin Cilic:Kevin Anderson:2014 Kevin Anderson","Men'sUSOpen.:Marin Cilic:Kevin Anderson:2014 Marin Cilic",0.60088290835437,0.606944174356589
FALSE,FALSE,FALSE,1,0,"Kevin Anderson","Marin Cilic","Men'sUSOpen.:Marin Cilic:Kevin Anderson:2014 Kevin Anderson","Men'sUSOpen.:Marin Cilic:Kevin Anderson:2014 Marin Cilic",0.626340991369277,0.606944174356589
FALSE,FALSE,TRUE,1,0,"Kevin Anderson","Marin Cilic","Men'sUSOpen.:Marin Cilic:Kevin Anderson:2014 Kevin Anderson","Men'sUSOpen.:Marin Cilic:Kevin Anderson:2014 Marin Cilic",0.620226753277683,0.606944174356589
FALSE,TRUE,FALSE,0,1,"Kevin Anderson","Marin Cilic","Men'sUSOpen.:Marin Cilic:Kevin Anderson:2014 Kevin Anderson","Men'sUSOpen.:Marin Cilic:Kevin Anderson:2014 Marin Cilic",0.593636536046075,0.606944174356589
FALSE,TRUE,FALSE,1,0,"Kevin Anderson","Marin Cilic","Men'sUSOpen.:Marin Cilic:Kevin Anderson:2014 Kevin Anderson","Men'sUSOpen.:Marin Cilic:Kevin Anderson:2014 Marin Cilic",0.613105453928004,0.606944174356589
TRUE,FALSE,FALSE,0,0,"Kevin Anderson","Marin Cilic","Men'sUSOpen.:Marin Cilic:Kevin Anderson:2014 Kevin Anderson","Men'sUSOpen.:Marin Cilic:Kevin Anderson:2014 Marin Cilic",0.607601494225223,0.606944174356589
TRUE,FALSE,FALSE,1,0,"Kevin Anderson","Marin Cilic","Men'sUSOpen.:Marin Cilic:Kevin Anderson:2014 Kevin Anderson","Men'sUSOpen.:Marin Cilic:Kevin Anderson:2014 Marin Cilic",0.61540639226339,0.606944174356589
TRUE,FALSE,FALSE,0,1,"Kevin Anderson","Marin Cilic","Men'sUSOpen.:Marin Cilic:Kevin Anderson:2014 Kevin Anderson","Men'sUSOpen.:Marin Cilic:Kevin Anderson:2014 Marin Cilic",0.59597695977866,0.606944174356589
TRUE,TRUE,FALSE,0,0,"Kevin Anderson","Marin Cilic","Men'sUSOpen.:Marin Cilic:Kevin Anderson:2014 Kevin Anderson","Men'sUSOpen.:Marin Cilic:Kevin Anderson:2014 Marin Cilic",0.594132304938002,0.606944174356589
TRUE,TRUE,FALSE,0,1,"Kevin Anderson","Marin Cilic","Men'sUSOpen.:Marin Cilic:Kevin Anderson:2014 Kevin Anderson","Men'sUSOpen.:Marin Cilic:Kevin Anderson:2014 Marin Cilic",0.582383006569332,0.606944174356589
FALSE,FALSE,FALSE,0,0,"Kevin Anderson","Pablo Cuevas","Men'sUSOpen.:Kevin Anderson:Pablo Cuevas:2014 Kevin Anderson","Men'sUSOpen.:Kevin Anderson:Pablo Cuevas:2014 Pablo Cuevas",0.676902938524346,0.674305492453454
FALSE,FALSE,TRUE,0,0,"Kevin Anderson","Pablo Cuevas","Men'sUSOpen.:Kevin Anderson:Pablo Cuevas:2014 Kevin Anderson","Men'sUSOpen.:Kevin Anderson:Pablo Cuevas:2014 Pablo Cuevas",0.671181707127535,0.674305492453454
FALSE,TRUE,FALSE,0,0,"Kevin Anderson","Pablo Cuevas","Men'sUSOpen.:Kevin Anderson:Pablo Cuevas:2014 Kevin Anderson","Men'sUSOpen.:Kevin Anderson:Pablo Cuevas:2014 Pablo Cuevas",0.664499037037584,0.674305492453454
FALSE,FALSE,FALSE,0,1,"Kevin Anderson","Pablo Cuevas","Men'sUSOpen.:Kevin Anderson:Pablo Cuevas:2014 Kevin Anderson","Men'sUSOpen.:Kevin Anderson:Pablo Cuevas:2014 Pablo Cuevas",0.666203556160532,0.674305492453454
FALSE,FALSE,TRUE,0,1,"Kevin Anderson","Pablo Cuevas","Men'sUSOpen.:Kevin Anderson:Pablo Cuevas:2014 Kevin Anderson","Men'sUSOpen.:Kevin Anderson:Pablo Cuevas:2014 Pablo Cuevas",0.660387920114079,0.674305492453454
FALSE,FALSE,FALSE,1,0,"Kevin Anderson","Pablo Cuevas","Men'sUSOpen.:Kevin Anderson:Pablo Cuevas:2014 Kevin Anderson","Men'sUSOpen.:Kevin Anderson:Pablo Cuevas:2014 Pablo Cuevas",0.68404619636396,0.674305492453454
FALSE,FALSE,TRUE,1,0,"Kevin Anderson","Pablo Cuevas","Men'sUSOpen.:Kevin Anderson:Pablo Cuevas:2014 Kevin Anderson","Men'sUSOpen.:Kevin Anderson:Pablo Cuevas:2014 Pablo Cuevas",0.678391356801283,0.674305492453454
FALSE,TRUE,FALSE,0,1,"Kevin Anderson","Pablo Cuevas","Men'sUSOpen.:Kevin Anderson:Pablo Cuevas:2014 Kevin Anderson","Men'sUSOpen.:Kevin Anderson:Pablo Cuevas:2014 Pablo Cuevas",0.653599100478066,0.674305492453454
FALSE,TRUE,FALSE,1,0,"Kevin Anderson","Pablo Cuevas","Men'sUSOpen.:Kevin Anderson:Pablo Cuevas:2014 Kevin Anderson","Men'sUSOpen.:Kevin Anderson:Pablo Cuevas:2014 Pablo Cuevas",0.671783558505511,0.674305492453454
TRUE,FALSE,FALSE,0,0,"Kevin Anderson","Pablo Cuevas","Men'sUSOpen.:Kevin Anderson:Pablo Cuevas:2014 Kevin Anderson","Men'sUSOpen.:Kevin Anderson:Pablo Cuevas:2014 Pablo Cuevas",0.666660505321784,0.674305492453454
TRUE,FALSE,FALSE,1,0,"Kevin Anderson","Pablo Cuevas","Men'sUSOpen.:Kevin Anderson:Pablo Cuevas:2014 Kevin Anderson","Men'sUSOpen.:Kevin Anderson:Pablo Cuevas:2014 Pablo Cuevas",0.673921125683713,0.674305492453454
TRUE,FALSE,FALSE,0,1,"Kevin Anderson","Pablo Cuevas","Men'sUSOpen.:Kevin Anderson:Pablo Cuevas:2014 Kevin Anderson","Men'sUSOpen.:Kevin Anderson:Pablo Cuevas:2014 Pablo Cuevas",0.655794416743633,0.674305492453454
TRUE,TRUE,FALSE,0,0,"Kevin Anderson","Pablo Cuevas","Men'sUSOpen.:Kevin Anderson:Pablo Cuevas:2014 Kevin Anderson","Men'sUSOpen.:Kevin Anderson:Pablo Cuevas:2014 Pablo Cuevas",0.654064344646019,0.674305492453454
TRUE,TRUE,FALSE,0,1,"Kevin Anderson","Pablo Cuevas","Men'sUSOpen.:Kevin Anderson:Pablo Cuevas:2014 Kevin Anderson","Men'sUSOpen.:Kevin Anderson:Pablo Cuevas:2014 Pablo Cuevas",0.643007527254043,0.674305492453454
FALSE,FALSE,FALSE,0,0,"Leonardo Mayer","Kei Nishikori","Men'sUSOpen.:Leonardo Mayer:Kei Nishikori:2014 Leonardo Mayer","Men'sUSOpen.:Leonardo Mayer:Kei Nishikori:2014 Kei Nishikori",0.592225876619256,0.583962436531827
FALSE,FALSE,TRUE,0,0,"Leonardo Mayer","Kei Nishikori","Men'sUSOpen.:Leonardo Mayer:Kei Nishikori:2014 Leonardo Mayer","Men'sUSOpen.:Leonardo Mayer:Kei Nishikori:2014 Kei Nishikori",0.585922457270947,0.583962436531827
