"tiebreak","breakpoint","before_breakpoint","set_up","set_down","serving","returning","serving_match","returning_match","tournament","p_noniid","p_iid"
FALSE,TRUE,FALSE,0,0,"Sam Querrey","Bradley Klahn","Gentlemen'sWimbledonSingles.:Bradley Klahn:Sam Querrey:2014 Sam Querrey","Gentlemen'sWimbledonSingles.:Bradley Klahn:Sam Querrey:2014 Bradley Klahn","Wimbledon",0.70453985853856,0.71686449353137
FALSE,FALSE,FALSE,0,1,"Sam Querrey","Bradley Klahn","Gentlemen'sWimbledonSingles.:Bradley Klahn:Sam Querrey:2014 Sam Querrey","Gentlemen'sWimbledonSingles.:Bradley Klahn:Sam Querrey:2014 Bradley Klahn","Wimbledon",0.706130913882968,0.71686449353137
FALSE,FALSE,TRUE,0,1,"Sam Querrey","Bradley Klahn","Gentlemen'sWimbledonSingles.:Bradley Klahn:Sam Querrey:2014 Sam Querrey","Gentlemen'sWimbledonSingles.:Bradley Klahn:Sam Querrey:2014 Bradley Klahn","Wimbledon",0.700698392837395,0.71686449353137
FALSE,FALSE,FALSE,1,0,"Sam Querrey","Bradley Klahn","Gentlemen'sWimbledonSingles.:Bradley Klahn:Sam Querrey:2014 Sam Querrey","Gentlemen'sWimbledonSingles.:Bradley Klahn:Sam Querrey:2014 Bradley Klahn","Wimbledon",0.722727566447457,0.71686449353137
FALSE,FALSE,TRUE,1,0,"Sam Querrey","Bradley Klahn","Gentlemen'sWimbledonSingles.:Bradley Klahn:Sam Querrey:2014 Sam Querrey","Gentlemen'sWimbledonSingles.:Bradley Klahn:Sam Querrey:2014 Bradley Klahn","Wimbledon",0.717479100991705,0.71686449353137
FALSE,TRUE,FALSE,0,1,"Sam Querrey","Bradley Klahn","Gentlemen'sWimbledonSingles.:Bradley Klahn:Sam Querrey:2014 Sam Querrey","Gentlemen'sWimbledonSingles.:Bradley Klahn:Sam Querrey:2014 Bradley Klahn","Wimbledon",0.694342414049887,0.71686449353137
FALSE,TRUE,FALSE,1,0,"Sam Querrey","Bradley Klahn","Gentlemen'sWimbledonSingles.:Bradley Klahn:Sam Querrey:2014 Sam Querrey","Gentlemen'sWimbledonSingles.:Bradley Klahn:Sam Querrey:2014 Bradley Klahn","Wimbledon",0.711332669717497,0.71686449353137
TRUE,FALSE,FALSE,0,0,"Sam Querrey","Bradley Klahn","Gentlemen'sWimbledonSingles.:Bradley Klahn:Sam Querrey:2014 Sam Querrey","Gentlemen'sWimbledonSingles.:Bradley Klahn:Sam Querrey:2014 Bradley Klahn","Wimbledon",0.706557280044521,0.71686449353137
TRUE,FALSE,FALSE,1,0,"Sam Querrey","Bradley Klahn","Gentlemen'sWimbledonSingles.:Bradley Klahn:Sam Querrey:2014 Sam Querrey","Gentlemen'sWimbledonSingles.:Bradley Klahn:Sam Querrey:2014 Bradley Klahn","Wimbledon",0.713322582207444,0.71686449353137
TRUE,FALSE,FALSE,0,1,"Sam Querrey","Bradley Klahn","Gentlemen'sWimbledonSingles.:Bradley Klahn:Sam Querrey:2014 Sam Querrey","Gentlemen'sWimbledonSingles.:Bradley Klahn:Sam Querrey:2014 Bradley Klahn","Wimbledon",0.696399459907984,0.71686449353137
TRUE,TRUE,FALSE,0,0,"Sam Querrey","Bradley Klahn","Gentlemen'sWimbledonSingles.:Bradley Klahn:Sam Querrey:2014 Sam Querrey","Gentlemen'sWimbledonSingles.:Bradley Klahn:Sam Querrey:2014 Bradley Klahn","Wimbledon",0.694778490863388,0.71686449353137
TRUE,TRUE,FALSE,0,1,"Sam Querrey","Bradley Klahn","Gentlemen'sWimbledonSingles.:Bradley Klahn:Sam Querrey:2014 Sam Querrey","Gentlemen'sWimbledonSingles.:Bradley Klahn:Sam Querrey:2014 Bradley Klahn","Wimbledon",0.684395062842792,0.71686449353137
FALSE,FALSE,FALSE,0,0,"Sam Querrey","Dmitry Tursunov","Men'sFrenchOpen.:Sam Querrey:Dmitry Tursunov:2014 Sam Querrey","Men'sFrenchOpen.:Sam Querrey:Dmitry Tursunov:2014 Dmitry Tursunov","French Open",0.62793881897949,0.616285178633582
FALSE,FALSE,TRUE,0,0,"Sam Querrey","Dmitry Tursunov","Men'sFrenchOpen.:Sam Querrey:Dmitry Tursunov:2014 Sam Querrey","Men'sFrenchOpen.:Sam Querrey:Dmitry Tursunov:2014 Dmitry Tursunov","French Open",0.6218349405511,0.616285178633582
FALSE,TRUE,FALSE,0,0,"Sam Querrey","Dmitry Tursunov","Men'sFrenchOpen.:Sam Querrey:Dmitry Tursunov:2014 Sam Querrey","Men'sFrenchOpen.:Sam Querrey:Dmitry Tursunov:2014 Dmitry Tursunov","French Open",0.614725064717833,0.616285178633582
FALSE,FALSE,FALSE,0,1,"Sam Querrey","Dmitry Tursunov","Men'sFrenchOpen.:Sam Querrey:Dmitry Tursunov:2014 Sam Querrey","Men'sFrenchOpen.:Sam Querrey:Dmitry Tursunov:2014 Dmitry Tursunov","French Open",0.616536532992427,0.616285178633582
FALSE,FALSE,TRUE,0,1,"Sam Querrey","Dmitry Tursunov","Men'sFrenchOpen.:Sam Querrey:Dmitry Tursunov:2014 Sam Querrey","Men'sFrenchOpen.:Sam Querrey:Dmitry Tursunov:2014 Dmitry Tursunov","French Open",0.610361665567377,0.616285178633582
FALSE,FALSE,FALSE,1,0,"Sam Querrey","Dmitry Tursunov","Men'sFrenchOpen.:Sam Querrey:Dmitry Tursunov:2014 Sam Querrey","Men'sFrenchOpen.:Sam Querrey:Dmitry Tursunov:2014 Dmitry Tursunov","French Open",0.635581816347731,0.616285178633582
FALSE,FALSE,TRUE,1,0,"Sam Querrey","Dmitry Tursunov","Men'sFrenchOpen.:Sam Querrey:Dmitry Tursunov:2014 Sam Querrey","Men'sFrenchOpen.:Sam Querrey:Dmitry Tursunov:2014 Dmitry Tursunov","French Open",0.629529349556851,0.616285178633582
FALSE,TRUE,FALSE,0,1,"Sam Querrey","Dmitry Tursunov","Men'sFrenchOpen.:Sam Querrey:Dmitry Tursunov:2014 Sam Querrey","Men'sFrenchOpen.:Sam Querrey:Dmitry Tursunov:2014 Dmitry Tursunov","French Open",0.603173736273342,0.616285178633582
FALSE,TRUE,FALSE,1,0,"Sam Querrey","Dmitry Tursunov","Men'sFrenchOpen.:Sam Querrey:Dmitry Tursunov:2014 Sam Querrey","Men'sFrenchOpen.:Sam Querrey:Dmitry Tursunov:2014 Dmitry Tursunov","French Open",0.622476309818367,0.616285178633582
TRUE,FALSE,FALSE,0,0,"Sam Querrey","Dmitry Tursunov","Men'sFrenchOpen.:Sam Querrey:Dmitry Tursunov:2014 Sam Querrey","Men'sFrenchOpen.:Sam Querrey:Dmitry Tursunov:2014 Dmitry Tursunov","French Open",0.617022387647687,0.616285178633582
TRUE,FALSE,FALSE,1,0,"Sam Querrey","Dmitry Tursunov","Men'sFrenchOpen.:Sam Querrey:Dmitry Tursunov:2014 Sam Querrey","Men'sFrenchOpen.:Sam Querrey:Dmitry Tursunov:2014 Dmitry Tursunov","French Open",0.624755626951472,0.616285178633582
TRUE,FALSE,FALSE,0,1,"Sam Querrey","Dmitry Tursunov","Men'sFrenchOpen.:Sam Querrey:Dmitry Tursunov:2014 Sam Querrey","Men'sFrenchOpen.:Sam Querrey:Dmitry Tursunov:2014 Dmitry Tursunov","French Open",0.605495734400648,0.616285178633582
TRUE,TRUE,FALSE,0,0,"Sam Querrey","Dmitry Tursunov","Men'sFrenchOpen.:Sam Querrey:Dmitry Tursunov:2014 Sam Querrey","Men'sFrenchOpen.:Sam Querrey:Dmitry Tursunov:2014 Dmitry Tursunov","French Open",0.603665637964071,0.616285178633582
TRUE,TRUE,FALSE,0,1,"Sam Querrey","Dmitry Tursunov","Men'sFrenchOpen.:Sam Querrey:Dmitry Tursunov:2014 Sam Querrey","Men'sFrenchOpen.:Sam Querrey:Dmitry Tursunov:2014 Dmitry Tursunov","French Open",0.592002800013912,0.616285178633582
FALSE,FALSE,FALSE,0,0,"Sam Querrey","Ernests Gulbis","Men'sAustralianOpen.:Sam Querrey:Ernests Gulbis:2014 Sam Querrey","Men'sAustralianOpen.:Sam Querrey:Ernests Gulbis:2014 Ernests Gulbis","Australian Open",0.703952504041771,0.70751843949596
FALSE,FALSE,TRUE,0,0,"Sam Querrey","Ernests Gulbis","Men'sAustralianOpen.:Sam Querrey:Ernests Gulbis:2014 Sam Querrey","Men'sAustralianOpen.:Sam Querrey:Ernests Gulbis:2014 Ernests Gulbis","Australian Open",0.698496907150798,0.70751843949596
FALSE,TRUE,FALSE,0,0,"Sam Querrey","Ernests Gulbis","Men'sAustralianOpen.:Sam Querrey:Ernests Gulbis:2014 Sam Querrey","Men'sAustralianOpen.:Sam Querrey:Ernests Gulbis:2014 Ernests Gulbis","Australian Open",0.692114719745847,0.70751843949596
FALSE,FALSE,FALSE,0,1,"Sam Querrey","Ernests Gulbis","Men'sAustralianOpen.:Sam Querrey:Ernests Gulbis:2014 Sam Querrey","Men'sAustralianOpen.:Sam Querrey:Ernests Gulbis:2014 Ernests Gulbis","Australian Open",0.69374359968951,0.70751843949596
FALSE,FALSE,TRUE,0,1,"Sam Querrey","Ernests Gulbis","Men'sAustralianOpen.:Sam Querrey:Ernests Gulbis:2014 Sam Querrey","Men'sAustralianOpen.:Sam Querrey:Ernests Gulbis:2014 Ernests Gulbis","Australian Open",0.688183204785158,0.70751843949596
FALSE,FALSE,FALSE,1,0,"Sam Querrey","Ernests Gulbis","Men'sAustralianOpen.:Sam Querrey:Ernests Gulbis:2014 Sam Querrey","Men'sAustralianOpen.:Sam Querrey:Ernests Gulbis:2014 Ernests Gulbis","Australian Open",0.710753274983432,0.70751843949596
FALSE,FALSE,TRUE,1,0,"Sam Querrey","Ernests Gulbis","Men'sAustralianOpen.:Sam Querrey:Ernests Gulbis:2014 Sam Querrey","Men'sAustralianOpen.:Sam Querrey:Ernests Gulbis:2014 Ernests Gulbis","Australian Open",0.705370550291737,0.70751843949596
FALSE,TRUE,FALSE,0,1,"Sam Querrey","Ernests Gulbis","Men'sAustralianOpen.:Sam Querrey:Ernests Gulbis:2014 Sam Querrey","Men'sAustralianOpen.:Sam Querrey:Ernests Gulbis:2014 Ernests Gulbis","Australian Open",0.681682190109258,0.70751843949596
FALSE,TRUE,FALSE,1,0,"Sam Querrey","Ernests Gulbis","Men'sAustralianOpen.:Sam Querrey:Ernests Gulbis:2014 Sam Querrey","Men'sAustralianOpen.:Sam Querrey:Ernests Gulbis:2014 Ernests Gulbis","Australian Open",0.699071178417472,0.70751843949596
TRUE,FALSE,FALSE,0,0,"Sam Querrey","Ernests Gulbis","Men'sAustralianOpen.:Sam Querrey:Ernests Gulbis:2014 Sam Querrey","Men'sAustralianOpen.:Sam Querrey:Ernests Gulbis:2014 Ernests Gulbis","Australian Open",0.694180154541186,0.70751843949596
TRUE,FALSE,FALSE,1,0,"Sam Querrey","Ernests Gulbis","Men'sAustralianOpen.:Sam Querrey:Ernests Gulbis:2014 Sam Querrey","Men'sAustralianOpen.:Sam Querrey:Ernests Gulbis:2014 Ernests Gulbis","Australian Open",0.701110099313193,0.70751843949596
TRUE,FALSE,FALSE,0,1,"Sam Querrey","Ernests Gulbis","Men'sAustralianOpen.:Sam Querrey:Ernests Gulbis:2014 Sam Querrey","Men'sAustralianOpen.:Sam Querrey:Ernests Gulbis:2014 Ernests Gulbis","Australian Open",0.68378563568976,0.70751843949596
TRUE,TRUE,FALSE,0,0,"Sam Querrey","Ernests Gulbis","Men'sAustralianOpen.:Sam Querrey:Ernests Gulbis:2014 Sam Querrey","Men'sAustralianOpen.:Sam Querrey:Ernests Gulbis:2014 Ernests Gulbis","Australian Open",0.682128060163499,0.70751843949596
TRUE,TRUE,FALSE,0,1,"Sam Querrey","Ernests Gulbis","Men'sAustralianOpen.:Sam Querrey:Ernests Gulbis:2014 Sam Querrey","Men'sAustralianOpen.:Sam Querrey:Ernests Gulbis:2014 Ernests Gulbis","Australian Open",0.671517741273335,0.70751843949596
FALSE,FALSE,FALSE,0,0,"Sam Querrey","Fabio Fognini","Men'sAustralianOpen.:Sam Querrey:Fabio Fognini:2014 Sam Querrey","Men'sAustralianOpen.:Sam Querrey:Fabio Fognini:2014 Fabio Fognini","Australian Open",0.62934251308434,0.623270387385786
FALSE,FALSE,TRUE,0,0,"Sam Querrey","Fabio Fognini","Men'sAustralianOpen.:Sam Querrey:Fabio Fognini:2014 Sam Querrey","Men'sAustralianOpen.:Sam Querrey:Fabio Fognini:2014 Fabio Fognini","Australian Open",0.623247846429209,0.623270387385786
FALSE,TRUE,FALSE,0,0,"Sam Querrey","Fabio Fognini","Men'sAustralianOpen.:Sam Querrey:Fabio Fognini:2014 Sam Querrey","Men'sAustralianOpen.:Sam Querrey:Fabio Fognini:2014 Fabio Fognini","Australian Open",0.616148136940006,0.623270387385786
FALSE,FALSE,FALSE,0,1,"Sam Querrey","Fabio Fognini","Men'sAustralianOpen.:Sam Querrey:Fabio Fognini:2014 Sam Querrey","Men'sAustralianOpen.:Sam Querrey:Fabio Fognini:2014 Fabio Fognini","Australian Open",0.617957072600382,0.623270387385786
FALSE,FALSE,TRUE,0,1,"Sam Querrey","Fabio Fognini","Men'sAustralianOpen.:Sam Querrey:Fabio Fognini:2014 Sam Querrey","Men'sAustralianOpen.:Sam Querrey:Fabio Fognini:2014 Fabio Fognini","Australian Open",0.611790676588111,0.623270387385786
FALSE,FALSE,FALSE,1,0,"Sam Querrey","Fabio Fognini","Men'sAustralianOpen.:Sam Querrey:Fabio Fognini:2014 Sam Querrey","Men'sAustralianOpen.:Sam Querrey:Fabio Fognini:2014 Fabio Fognini","Australian Open",0.63697334561275,0.623270387385786
FALSE,FALSE,TRUE,1,0,"Sam Querrey","Fabio Fognini","Men'sAustralianOpen.:Sam Querrey:Fabio Fognini:2014 Sam Querrey","Men'sAustralianOpen.:Sam Querrey:Fabio Fognini:2014 Fabio Fognini","Australian Open",0.630930569867854,0.623270387385786
FALSE,TRUE,FALSE,0,1,"Sam Querrey","Fabio Fognini","Men'sAustralianOpen.:Sam Querrey:Fabio Fognini:2014 Sam Querrey","Men'sAustralianOpen.:Sam Querrey:Fabio Fognini:2014 Fabio Fognini","Australian Open",0.604612032162925,0.623270387385786
FALSE,TRUE,FALSE,1,0,"Sam Querrey","Fabio Fognini","Men'sAustralianOpen.:Sam Querrey:Fabio Fognini:2014 Sam Querrey","Men'sAustralianOpen.:Sam Querrey:Fabio Fognini:2014 Fabio Fognini","Australian Open",0.62388826878139,0.623270387385786
TRUE,FALSE,FALSE,0,0,"Sam Querrey","Fabio Fognini","Men'sAustralianOpen.:Sam Querrey:Fabio Fognini:2014 Sam Querrey","Men'sAustralianOpen.:Sam Querrey:Fabio Fognini:2014 Fabio Fognini","Australian Open",0.618442241284983,0.623270387385786
TRUE,FALSE,FALSE,1,0,"Sam Querrey","Fabio Fognini","Men'sAustralianOpen.:Sam Querrey:Fabio Fognini:2014 Sam Querrey","Men'sAustralianOpen.:Sam Querrey:Fabio Fognini:2014 Fabio Fognini","Australian Open",0.62616418080057,0.623270387385786
TRUE,FALSE,FALSE,0,1,"Sam Querrey","Fabio Fognini","Men'sAustralianOpen.:Sam Querrey:Fabio Fognini:2014 Sam Querrey","Men'sAustralianOpen.:Sam Querrey:Fabio Fognini:2014 Fabio Fognini","Australian Open",0.606931098699634,0.623270387385786
TRUE,TRUE,FALSE,0,0,"Sam Querrey","Fabio Fognini","Men'sAustralianOpen.:Sam Querrey:Fabio Fognini:2014 Sam Querrey","Men'sAustralianOpen.:Sam Querrey:Fabio Fognini:2014 Fabio Fognini","Australian Open",0.605103318216034,0.623270387385786
TRUE,TRUE,FALSE,0,1,"Sam Querrey","Fabio Fognini","Men'sAustralianOpen.:Sam Querrey:Fabio Fognini:2014 Sam Querrey","Men'sAustralianOpen.:Sam Querrey:Fabio Fognini:2014 Fabio Fognini","Australian Open",0.593454294884771,0.623270387385786
FALSE,FALSE,FALSE,0,0,"Sam Querrey","Filippo Volandri","Men'sFrenchOpen.:Sam Querrey:Filippo Volandri:2014 Sam Querrey","Men'sFrenchOpen.:Sam Querrey:Filippo Volandri:2014 Filippo Volandri","French Open",0.683691829420406,0.684378762890152
FALSE,FALSE,TRUE,0,0,"Sam Querrey","Filippo Volandri","Men'sFrenchOpen.:Sam Querrey:Filippo Volandri:2014 Sam Querrey","Men'sFrenchOpen.:Sam Querrey:Filippo Volandri:2014 Filippo Volandri","French Open",0.678033632722761,0.684378762890152
FALSE,TRUE,FALSE,0,0,"Sam Querrey","Filippo Volandri","Men'sFrenchOpen.:Sam Querrey:Filippo Volandri:2014 Sam Querrey","Men'sFrenchOpen.:Sam Querrey:Filippo Volandri:2014 Filippo Volandri","French Open",0.671422044477896,0.684378762890152
FALSE,FALSE,FALSE,0,1,"Sam Querrey","Filippo Volandri","Men'sFrenchOpen.:Sam Querrey:Filippo Volandri:2014 Sam Querrey","Men'sFrenchOpen.:Sam Querrey:Filippo Volandri:2014 Filippo Volandri","French Open",0.673108693749809,0.684378762890152
FALSE,FALSE,TRUE,0,1,"Sam Querrey","Filippo Volandri","Men'sFrenchOpen.:Sam Querrey:Filippo Volandri:2014 Sam Querrey","Men'sFrenchOpen.:Sam Querrey:Filippo Volandri:2014 Filippo Volandri","French Open",0.667353292960252,0.684378762890152
FALSE,FALSE,FALSE,1,0,"Sam Querrey","Filippo Volandri","Men'sFrenchOpen.:Sam Querrey:Filippo Volandri:2014 Sam Querrey","Men'sFrenchOpen.:Sam Querrey:Filippo Volandri:2014 Filippo Volandri","French Open",0.690753564664116,0.684378762890152
FALSE,FALSE,TRUE,1,0,"Sam Querrey","Filippo Volandri","Men'sFrenchOpen.:Sam Querrey:Filippo Volandri:2014 Sam Querrey","Men'sFrenchOpen.:Sam Querrey:Filippo Volandri:2014 Filippo Volandri","French Open",0.685163519362647,0.684378762890152
FALSE,TRUE,FALSE,0,1,"Sam Querrey","Filippo Volandri","Men'sFrenchOpen.:Sam Querrey:Filippo Volandri:2014 Sam Querrey","Men'sFrenchOpen.:Sam Querrey:Filippo Volandri:2014 Filippo Volandri","French Open",0.660632157724453,0.684378762890152
FALSE,TRUE,FALSE,1,0,"Sam Querrey","Filippo Volandri","Men'sFrenchOpen.:Sam Querrey:Filippo Volandri:2014 Sam Querrey","Men'sFrenchOpen.:Sam Querrey:Filippo Volandri:2014 Filippo Volandri","French Open",0.678628947697306,0.684378762890152
TRUE,FALSE,FALSE,0,0,"Sam Querrey","Filippo Volandri","Men'sFrenchOpen.:Sam Querrey:Filippo Volandri:2014 Sam Querrey","Men'sFrenchOpen.:Sam Querrey:Filippo Volandri:2014 Filippo Volandri","French Open",0.673560821996739,0.684378762890152
TRUE,FALSE,FALSE,1,0,"Sam Querrey","Filippo Volandri","Men'sFrenchOpen.:Sam Querrey:Filippo Volandri:2014 Sam Querrey","Men'sFrenchOpen.:Sam Querrey:Filippo Volandri:2014 Filippo Volandri","French Open",0.680743120028836,0.684378762890152
TRUE,FALSE,FALSE,0,1,"Sam Querrey","Filippo Volandri","Men'sFrenchOpen.:Sam Querrey:Filippo Volandri:2014 Sam Querrey","Men'sFrenchOpen.:Sam Querrey:Filippo Volandri:2014 Filippo Volandri","French Open",0.662805896837828,0.684378762890152
TRUE,TRUE,FALSE,0,0,"Sam Querrey","Filippo Volandri","Men'sFrenchOpen.:Sam Querrey:Filippo Volandri:2014 Sam Querrey","Men'sFrenchOpen.:Sam Querrey:Filippo Volandri:2014 Filippo Volandri","French Open",0.661092853894325,0.684378762890152
TRUE,TRUE,FALSE,0,1,"Sam Querrey","Filippo Volandri","Men'sFrenchOpen.:Sam Querrey:Filippo Volandri:2014 Sam Querrey","Men'sFrenchOpen.:Sam Querrey:Filippo Volandri:2014 Filippo Volandri","French Open",0.650140519039361,0.684378762890152
FALSE,FALSE,FALSE,0,0,"Sam Querrey","Guillermo Garcia-Lopez","Men'sUSOpen.:Sam Querrey:Guillermo Garcia-Lopez:2014 Sam Querrey","Men'sUSOpen.:Sam Querrey:Guillermo Garcia-Lopez:2014 Guillermo Garcia-Lopez","US Open",0.70050320245516,0.705550524716067
FALSE,FALSE,TRUE,0,0,"Sam Querrey","Guillermo Garcia-Lopez","Men'sUSOpen.:Sam Querrey:Guillermo Garcia-Lopez:2014 Sam Querrey","Men'sUSOpen.:Sam Querrey:Guillermo Garcia-Lopez:2014 Guillermo Garcia-Lopez","US Open",0.695011580688329,0.705550524716067
FALSE,TRUE,FALSE,0,0,"Sam Querrey","Guillermo Garcia-Lopez","Men'sUSOpen.:Sam Querrey:Guillermo Garcia-Lopez:2014 Sam Querrey","Men'sUSOpen.:Sam Querrey:Guillermo Garcia-Lopez:2014 Guillermo Garcia-Lopez","US Open",0.688588508324466,0.705550524716067
FALSE,FALSE,FALSE,0,1,"Sam Querrey","Guillermo Garcia-Lopez","Men'sUSOpen.:Sam Querrey:Guillermo Garcia-Lopez:2014 Sam Querrey","Men'sUSOpen.:Sam Querrey:Guillermo Garcia-Lopez:2014 Guillermo Garcia-Lopez","US Open",0.690227694096115,0.705550524716067
FALSE,FALSE,TRUE,0,1,"Sam Querrey","Guillermo Garcia-Lopez","Men'sUSOpen.:Sam Querrey:Guillermo Garcia-Lopez:2014 Sam Querrey","Men'sUSOpen.:Sam Querrey:Guillermo Garcia-Lopez:2014 Guillermo Garcia-Lopez","US Open",0.684632482912644,0.705550524716067
FALSE,FALSE,FALSE,1,0,"Sam Querrey","Guillermo Garcia-Lopez","Men'sUSOpen.:Sam Querrey:Guillermo Garcia-Lopez:2014 Sam Querrey","Men'sUSOpen.:Sam Querrey:Guillermo Garcia-Lopez:2014 Guillermo Garcia-Lopez","US Open",0.707350269688318,0.705550524716067
FALSE,FALSE,TRUE,1,0,"Sam Querrey","Guillermo Garcia-Lopez","Men'sUSOpen.:Sam Querrey:Guillermo Garcia-Lopez:2014 Sam Querrey","Men'sUSOpen.:Sam Querrey:Guillermo Garcia-Lopez:2014 Guillermo Garcia-Lopez","US Open",0.70193077486737,0.705550524716067
FALSE,TRUE,FALSE,0,1,"Sam Querrey","Guillermo Garcia-Lopez","Men'sUSOpen.:Sam Querrey:Guillermo Garcia-Lopez:2014 Sam Querrey","Men'sUSOpen.:Sam Querrey:Guillermo Garcia-Lopez:2014 Guillermo Garcia-Lopez","US Open",0.67809206772805,0.705550524716067
FALSE,TRUE,FALSE,1,0,"Sam Querrey","Guillermo Garcia-Lopez","Men'sUSOpen.:Sam Querrey:Guillermo Garcia-Lopez:2014 Sam Querrey","Men'sUSOpen.:Sam Querrey:Guillermo Garcia-Lopez:2014 Guillermo Garcia-Lopez","US Open",0.695589597334723,0.705550524716067
TRUE,FALSE,FALSE,0,0,"Sam Querrey","Guillermo Garcia-Lopez","Men'sUSOpen.:Sam Querrey:Guillermo Garcia-Lopez:2014 Sam Querrey","Men'sUSOpen.:Sam Querrey:Guillermo Garcia-Lopez:2014 Guillermo Garcia-Lopez","US Open",0.690667026020464,0.705550524716067
TRUE,FALSE,FALSE,1,0,"Sam Querrey","Guillermo Garcia-Lopez","Men'sUSOpen.:Sam Querrey:Guillermo Garcia-Lopez:2014 Sam Querrey","Men'sUSOpen.:Sam Querrey:Guillermo Garcia-Lopez:2014 Guillermo Garcia-Lopez","US Open",0.697641904767121,0.705550524716067
TRUE,FALSE,FALSE,0,1,"Sam Querrey","Guillermo Garcia-Lopez","Men'sUSOpen.:Sam Querrey:Guillermo Garcia-Lopez:2014 Sam Querrey","Men'sUSOpen.:Sam Querrey:Guillermo Garcia-Lopez:2014 Guillermo Garcia-Lopez","US Open",0.680208107624614,0.705550524716067
TRUE,TRUE,FALSE,0,0,"Sam Querrey","Guillermo Garcia-Lopez","Men'sUSOpen.:Sam Querrey:Guillermo Garcia-Lopez:2014 Sam Querrey","Men'sUSOpen.:Sam Querrey:Guillermo Garcia-Lopez:2014 Guillermo Garcia-Lopez","US Open",0.678540595114505,0.705550524716067
TRUE,TRUE,FALSE,0,1,"Sam Querrey","Guillermo Garcia-Lopez","Men'sUSOpen.:Sam Querrey:Guillermo Garcia-Lopez:2014 Sam Querrey","Men'sUSOpen.:Sam Querrey:Guillermo Garcia-Lopez:2014 Guillermo Garcia-Lopez","US Open",0.667868834669238,0.705550524716067
FALSE,FALSE,FALSE,0,0,"Sam Querrey","Jo-Wilfried Tsonga","Gentlemen'sWimbledonSingles.:Jo-Wilfried Tsonga:Sam Querrey:2014 Sam Querrey","Gentlemen'sWimbledonSingles.:Jo-Wilfried Tsonga:Sam Querrey:2014 Jo-Wilfried Tsonga","Wimbledon",0.691566944954362,0.692555626984042
FALSE,FALSE,TRUE,0,0,"Sam Querrey","Jo-Wilfried Tsonga","Gentlemen'sWimbledonSingles.:Jo-Wilfried Tsonga:Sam Querrey:2014 Sam Querrey","Gentlemen'sWimbledonSingles.:Jo-Wilfried Tsonga:Sam Querrey:2014 Jo-Wilfried Tsonga","Wimbledon",0.685984918669629,0.692555626984042
FALSE,TRUE,FALSE,0,0,"Sam Querrey","Jo-Wilfried Tsonga","Gentlemen'sWimbledonSingles.:Jo-Wilfried Tsonga:Sam Querrey:2014 Sam Querrey","Gentlemen'sWimbledonSingles.:Jo-Wilfried Tsonga:Sam Querrey:2014 Jo-Wilfried Tsonga","Wimbledon",0.679459419696217,0.692555626984042
FALSE,FALSE,FALSE,0,1,"Sam Querrey","Jo-Wilfried Tsonga","Gentlemen'sWimbledonSingles.:Jo-Wilfried Tsonga:Sam Querrey:2014 Sam Querrey","Gentlemen'sWimbledonSingles.:Jo-Wilfried Tsonga:Sam Querrey:2014 Jo-Wilfried Tsonga","Wimbledon",0.681124405830755,0.692555626984042
FALSE,FALSE,TRUE,0,1,"Sam Querrey","Jo-Wilfried Tsonga","Gentlemen'sWimbledonSingles.:Jo-Wilfried Tsonga:Sam Querrey:2014 Sam Querrey","Gentlemen'sWimbledonSingles.:Jo-Wilfried Tsonga:Sam Querrey:2014 Jo-Wilfried Tsonga","Wimbledon",0.675442084473935,0.692555626984042
FALSE,FALSE,FALSE,1,0,"Sam Querrey","Jo-Wilfried Tsonga","Gentlemen'sWimbledonSingles.:Jo-Wilfried Tsonga:Sam Querrey:2014 Sam Querrey","Gentlemen'sWimbledonSingles.:Jo-Wilfried Tsonga:Sam Querrey:2014 Jo-Wilfried Tsonga","Wimbledon",0.698530389256819,0.692555626984042
FALSE,FALSE,TRUE,1,0,"Sam Querrey","Jo-Wilfried Tsonga","Gentlemen'sWimbledonSingles.:Jo-Wilfried Tsonga:Sam Querrey:2014 Sam Querrey","Gentlemen'sWimbledonSingles.:Jo-Wilfried Tsonga:Sam Querrey:2014 Jo-Wilfried Tsonga","Wimbledon",0.693018446123726,0.692555626984042
FALSE,TRUE,FALSE,0,1,"Sam Querrey","Jo-Wilfried Tsonga","Gentlemen'sWimbledonSingles.:Jo-Wilfried Tsonga:Sam Querrey:2014 Sam Querrey","Gentlemen'sWimbledonSingles.:Jo-Wilfried Tsonga:Sam Querrey:2014 Jo-Wilfried Tsonga","Wimbledon",0.668803273688279,0.692555626984042
FALSE,TRUE,FALSE,1,0,"Sam Querrey","Jo-Wilfried Tsonga","Gentlemen'sWimbledonSingles.:Jo-Wilfried Tsonga:Sam Querrey:2014 Sam Querrey","Gentlemen'sWimbledonSingles.:Jo-Wilfried Tsonga:Sam Querrey:2014 Jo-Wilfried Tsonga","Wimbledon",0.686572327837341,0.692555626984042
TRUE,FALSE,FALSE,0,0,"Sam Querrey","Jo-Wilfried Tsonga","Gentlemen'sWimbledonSingles.:Jo-Wilfried Tsonga:Sam Querrey:2014 Sam Querrey","Gentlemen'sWimbledonSingles.:Jo-Wilfried Tsonga:Sam Querrey:2014 Jo-Wilfried Tsonga","Wimbledon",0.681570692217921,0.692555626984042
