"tiebreak","breakpoint","before_breakpoint","set_up","set_down","serving","returning","serving_match","returning_match","p_iid","p_noniid","server_win","server_rank","return_win","return_rank"
TRUE,FALSE,FALSE,0,1,"andreas haider maurer","marin cilic","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 andreas haider maurer","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 marin cilic",0.579346920683777,0.583495402953442,0,95,1,29
TRUE,TRUE,FALSE,0,0,"andreas haider maurer","marin cilic","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 andreas haider maurer","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 marin cilic",0.579346920683777,0.5711690280129,0,95,1,29
TRUE,TRUE,FALSE,1,0,"andreas haider maurer","marin cilic","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 andreas haider maurer","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 marin cilic",0.579346920683777,0.579821434000155,0,95,1,29
FALSE,FALSE,FALSE,0,0,"marin cilic","andreas haider maurer","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 marin cilic","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 andreas haider maurer",0.714870276667367,0.715669608862901,1,29,0,95
FALSE,FALSE,TRUE,0,0,"marin cilic","andreas haider maurer","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 marin cilic","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 andreas haider maurer",0.714870276667367,0.714722001206476,1,29,0,95
FALSE,FALSE,FALSE,0,1,"marin cilic","andreas haider maurer","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 marin cilic","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 andreas haider maurer",0.714870276667367,0.712970269863891,1,29,0,95
FALSE,FALSE,TRUE,0,1,"marin cilic","andreas haider maurer","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 marin cilic","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 andreas haider maurer",0.714870276667367,0.712017285999307,1,29,0,95
FALSE,FALSE,FALSE,1,0,"marin cilic","andreas haider maurer","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 marin cilic","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 andreas haider maurer",0.714870276667367,0.720786992961153,1,29,0,95
FALSE,FALSE,TRUE,1,0,"marin cilic","andreas haider maurer","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 marin cilic","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 andreas haider maurer",0.714870276667367,0.719849764129912,1,29,0,95
FALSE,TRUE,FALSE,0,1,"marin cilic","andreas haider maurer","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 marin cilic","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 andreas haider maurer",0.714870276667367,0.707705463486915,1,29,0,95
FALSE,TRUE,TRUE,0,1,"marin cilic","andreas haider maurer","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 marin cilic","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 andreas haider maurer",0.714870276667367,0.706742189476973,1,29,0,95
FALSE,TRUE,FALSE,1,0,"marin cilic","andreas haider maurer","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 marin cilic","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 andreas haider maurer",0.714870276667367,0.715608373105811,1,29,0,95
FALSE,TRUE,FALSE,0,0,"marin cilic","andreas haider maurer","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 marin cilic","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 andreas haider maurer",0.714870276667367,0.710434205846814,1,29,0,95
FALSE,TRUE,TRUE,0,0,"marin cilic","andreas haider maurer","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 marin cilic","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 andreas haider maurer",0.714870276667367,0.709476232917078,1,29,0,95
FALSE,TRUE,TRUE,1,0,"marin cilic","andreas haider maurer","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 marin cilic","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 andreas haider maurer",0.714870276667367,0.714660642733814,1,29,0,95
TRUE,FALSE,FALSE,0,0,"marin cilic","andreas haider maurer","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 marin cilic","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 andreas haider maurer",0.714870276667367,0.711663440274525,1,29,0,95
TRUE,FALSE,FALSE,1,0,"marin cilic","andreas haider maurer","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 marin cilic","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 andreas haider maurer",0.714870276667367,0.716824397775149,1,29,0,95
TRUE,FALSE,FALSE,0,1,"marin cilic","andreas haider maurer","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 marin cilic","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 andreas haider maurer",0.714870276667367,0.708941535919907,1,29,0,95
TRUE,TRUE,FALSE,0,0,"marin cilic","andreas haider maurer","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 marin cilic","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 andreas haider maurer",0.714870276667367,0.706384535015305,1,29,0,95
TRUE,TRUE,FALSE,1,0,"marin cilic","andreas haider maurer","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 marin cilic","Gentlemen'sWimbledonSingles.:Andreas Haider-Maurer:Marin Cilic:2014 andreas haider maurer",0.714870276667367,0.711601689404831,1,29,0,95
FALSE,FALSE,FALSE,0,0,"andreas seppi","leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer",0.686258590203696,0.688086440223054,0,36,1,64
FALSE,FALSE,TRUE,0,0,"andreas seppi","leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer",0.686258590203696,0.687208297080719,0,36,1,64
FALSE,FALSE,FALSE,0,1,"andreas seppi","leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer",0.686258590203696,0.707066435535639,0,36,1,64
FALSE,FALSE,TRUE,0,1,"andreas seppi","leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer",0.686258590203696,0.706218913214517,0,36,1,64
FALSE,FALSE,FALSE,1,0,"andreas seppi","leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer",0.686258590203696,0.694513690856152,0,36,1,64
FALSE,FALSE,TRUE,1,0,"andreas seppi","leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer",0.686258590203696,0.693645586284772,0,36,1,64
FALSE,TRUE,FALSE,0,1,"andreas seppi","leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer",0.686258590203696,0.700645548563169,0,36,1,64
FALSE,TRUE,TRUE,0,1,"andreas seppi","leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer",0.686258590203696,0.699787336796995,0,36,1,64
FALSE,TRUE,FALSE,1,0,"andreas seppi","leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer",0.686258590203696,0.687939091967868,0,36,1,64
FALSE,TRUE,FALSE,0,0,"andreas seppi","leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer",0.686258590203696,0.681436963585758,0,36,1,64
FALSE,TRUE,TRUE,0,0,"andreas seppi","leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer",0.686258590203696,0.680548791103216,0,36,1,64
FALSE,TRUE,TRUE,1,0,"andreas seppi","leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer",0.686258590203696,0.687060722655676,0,36,1,64
TRUE,FALSE,FALSE,0,0,"andreas seppi","leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer",0.686258590203696,0.682474610487957,0,36,1,64
TRUE,FALSE,FALSE,1,0,"andreas seppi","leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer",0.686258590203696,0.688965226689034,0,36,1,64
TRUE,FALSE,FALSE,0,1,"andreas seppi","leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer",0.686258590203696,0.701648021686593,0,36,1,64
TRUE,TRUE,FALSE,0,0,"andreas seppi","leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer",0.686258590203696,0.675761872995039,0,36,1,64
TRUE,TRUE,FALSE,1,0,"andreas seppi","leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer",0.686258590203696,0.682325835122278,0,36,1,64
FALSE,FALSE,FALSE,0,0,"leonardo mayer","andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi",0.647174345927582,0.653546635420963,1,64,0,36
FALSE,FALSE,TRUE,0,0,"leonardo mayer","andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi",0.647174345927582,0.649118012912746,1,64,0,36
FALSE,FALSE,FALSE,0,1,"leonardo mayer","andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi",0.647174345927582,0.653766977151592,1,64,0,36
FALSE,FALSE,TRUE,0,1,"leonardo mayer","andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi",0.647174345927582,0.649339659983464,1,64,0,36
FALSE,FALSE,FALSE,1,0,"leonardo mayer","andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi",0.647174345927582,0.65497483428186,1,64,0,36
FALSE,FALSE,TRUE,1,0,"leonardo mayer","andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi",0.647174345927582,0.650554706596277,1,64,0,36
FALSE,TRUE,FALSE,0,1,"leonardo mayer","andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi",0.647174345927582,0.642871690719504,1,64,0,36
FALSE,TRUE,TRUE,0,1,"leonardo mayer","andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi",0.647174345927582,0.638382115953101,1,64,0,36
FALSE,TRUE,FALSE,1,0,"leonardo mayer","andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi",0.647174345927582,0.644096865164087,1,64,0,36
FALSE,TRUE,FALSE,0,0,"leonardo mayer","andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi",0.647174345927582,0.642648205265057,1,64,0,36
FALSE,TRUE,TRUE,0,0,"leonardo mayer","andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi",0.647174345927582,0.638157402332364,1,64,0,36
FALSE,TRUE,TRUE,1,0,"leonardo mayer","andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi",0.647174345927582,0.639614058253558,1,64,0,36
TRUE,FALSE,FALSE,0,0,"leonardo mayer","andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi",0.647174345927582,0.654121358388365,1,64,0,36
TRUE,FALSE,FALSE,1,0,"leonardo mayer","andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi",0.647174345927582,0.655548436733551,1,64,0,36
TRUE,FALSE,FALSE,0,1,"leonardo mayer","andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi",0.647174345927582,0.654341527921457,1,64,0,36
TRUE,TRUE,FALSE,0,0,"leonardo mayer","andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi",0.647174345927582,0.643231138031073,1,64,0,36
TRUE,TRUE,FALSE,1,0,"leonardo mayer","andreas seppi","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 leonardo mayer","Gentlemen'sWimbledonSingles.:Andreas Seppi:Leonardo Mayer:2014 andreas seppi",0.647174345927582,0.644678741375379,1,64,0,36
FALSE,FALSE,FALSE,0,0,"andrey kuznetsov","daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans",0.63893759393091,0.639975302058288,1,118,0,143
FALSE,FALSE,TRUE,0,0,"andrey kuznetsov","daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans",0.63893759393091,0.639449913358226,1,118,0,143
FALSE,FALSE,FALSE,0,1,"andrey kuznetsov","daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans",0.63893759393091,0.654641866511475,1,118,0,143
FALSE,FALSE,TRUE,0,1,"andrey kuznetsov","daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans",0.63893759393091,0.654126313641658,1,118,0,143
FALSE,FALSE,FALSE,1,0,"andrey kuznetsov","daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans",0.63893759393091,0.6445189810337,1,118,0,143
FALSE,FALSE,TRUE,1,0,"andrey kuznetsov","daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans",0.63893759393091,0.643996534506119,1,118,0,143
FALSE,TRUE,FALSE,0,1,"andrey kuznetsov","daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans",0.63893759393091,0.64691258296494,1,118,0,143
FALSE,TRUE,TRUE,0,1,"andrey kuznetsov","daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans",0.63893759393091,0.646391724257654,1,118,0,143
FALSE,TRUE,FALSE,1,0,"andrey kuznetsov","daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans",0.63893759393091,0.636688875230735,1,118,0,143
FALSE,TRUE,FALSE,0,0,"andrey kuznetsov","daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans",0.63893759393091,0.632102241758244,1,118,0,143
FALSE,TRUE,TRUE,0,0,"andrey kuznetsov","daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans",0.63893759393091,0.631571978062291,1,118,0,143
FALSE,TRUE,TRUE,1,0,"andrey kuznetsov","daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans",0.63893759393091,0.636161417183554,1,118,0,143
TRUE,FALSE,FALSE,0,0,"andrey kuznetsov","daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans",0.63893759393091,0.629418538133311,1,118,0,143
TRUE,FALSE,FALSE,1,0,"andrey kuznetsov","daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans",0.63893759393091,0.634019257813214,1,118,0,143
TRUE,FALSE,FALSE,0,1,"andrey kuznetsov","daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans",0.63893759393091,0.644276117087296,1,118,0,143
TRUE,TRUE,FALSE,0,0,"andrey kuznetsov","daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans",0.63893759393091,0.621451174195077,1,118,0,143
TRUE,TRUE,FALSE,1,0,"andrey kuznetsov","daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans",0.63893759393091,0.626092047624518,1,118,0,143
FALSE,FALSE,FALSE,0,0,"daniel evans","andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov",0.621744049918151,0.630064322261076,0,143,1,118
FALSE,FALSE,TRUE,0,0,"daniel evans","andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov",0.621744049918151,0.628212674832614,0,143,1,118
FALSE,FALSE,FALSE,0,1,"daniel evans","andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov",0.621744049918151,0.635712702618208,0,143,1,118
FALSE,FALSE,TRUE,0,1,"daniel evans","andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov",0.621744049918151,0.633872898463376,0,143,1,118
FALSE,FALSE,FALSE,1,0,"daniel evans","andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov",0.621744049918151,0.637736216649535,0,143,1,118
FALSE,FALSE,TRUE,1,0,"daniel evans","andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov",0.621744049918151,0.635900778901764,0,143,1,118
FALSE,TRUE,FALSE,0,1,"daniel evans","andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov",0.621744049918151,0.628589305203072,0,143,1,118
FALSE,TRUE,TRUE,0,1,"daniel evans","andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov",0.621744049918151,0.626734648668434,0,143,1,118
FALSE,TRUE,FALSE,1,0,"daniel evans","andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov",0.621744049918151,0.630629397087865,0,143,1,118
FALSE,TRUE,FALSE,0,0,"daniel evans","andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov",0.621744049918151,0.622895993511635,0,143,1,118
FALSE,TRUE,TRUE,0,0,"daniel evans","andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov",0.621744049918151,0.621030047201283,0,143,1,118
FALSE,TRUE,TRUE,1,0,"daniel evans","andrey kuznetsov","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 daniel evans","Gentlemen'sWimbledonSingles.:Andrey Kuznetsov:Daniel Evans:2014 andrey kuznetsov",0.621744049918151,0.628778911616165,0,143,1,118
